name,name,spearman,pval
RRN6,RRN6,-0.018011257035647283,0.912163653395927
ACH1,ACH1,-0.13564727954971859,0.4039587903283127
FUS3,FUS3,-0.37786116322701696,0.016221202738188892
PEP1,PEP1,0.3095684803001877,0.051913984266622554
POP8,POP8,-0.16622889305816138,0.305296850560206
APN2,APN2,0.04746716697936211,0.7711636991408337
RFT1,RFT1,0.1979362101313321,0.22083178052020505
HAP3,HAP3,-0.0551594746716698,0.7353222208258376
PIM1,PIM1,-0.1420262664165103,0.3820022968185973
MCM2,MCM2,0.0009380863039399625,0.9954163073313964
NCL1,NCL1,0.002063789868667918,0.9899160805837952
RRN10,RRN10,0.038086303939962485,0.8155088717513234
LSM2,LSM2,-0.1452157598499062,0.3712929964069446
RPL19B,RPL19B,-0.6090056285178237,3.0447404063271437e-05
YBL028C,YBL028C,-0.29268292682926833,0.06683876474622201
YBL029W,YBL029W,-0.2859287054409006,0.07368284698726475
PET9,PET9,-0.00600375234521576,0.9706705553197879
SHE1,SHE1,-0.09512195121951221,0.5593187898827807
HEK2,HEK2,-0.23771106941838657,0.13967332929183265
RIB1,RIB1,0.39981238273921205,0.010586758980866477
STU1,STU1,-0.23808630393996255,0.13903088052988416
POL12,POL12,-0.0804878048780488,0.6215110571820475
YBL036C,YBL036C,-0.06998123827392122,0.6678561802798351
APL3,APL3,-0.11088180112570359,0.49577936140161294
MRPL16,MRPL16,-0.2557223264540338,0.11123790474796383
URA7,URA7,-0.2645403377110695,0.0990285308879816
ERD2,ERD2,0.12176360225140713,0.45417525189453034
PRE7,PRE7,0.0300187617260788,0.854110485216736
FUI1,FUI1,0.09024390243902439,0.5797252853134929
ECM13,ECM13,0.33808630393996253,0.03286583600475992
YBL044W,YBL044W,-0.259971872828544,0.10521899508015181
COR1,COR1,-0.1731707317073171,0.28525112501278393
PSY4,PSY4,-0.37879924953095684,0.01593698208624089
EDE1,EDE1,0.2589118198874297,0.1066966562199055
RRT1,RRT1,0.045681362885637046,0.7795550419617978
MOH1,MOH1,-0.1078039538996055,0.5078907119543064
SEC17,SEC17,0.2041275797373359,0.20643436102044366
PIN4,PIN4,0.11144465290806756,0.49358065798078776
SAS3,SAS3,0.21500938086303945,0.1827410427230864
YBL053W,YBL053W,-0.009935379797535504,0.9514820664161439
TOD6,TOD6,0.3206378986866792,0.04367501716387829
YBL055C,YBL055C,0.2859287054409006,0.07368284698726475
PTC3,PTC3,0.15347091932457788,0.3444170423480798
PTH2,PTH2,-0.04090056285178237,0.8021388615493733
SHP1,SHP1,-0.09455909943714824,0.5616562073218894
IAI11,IAI11,0.04352720450281427,0.789710077681119
YEL1,YEL1,-0.11350844277673548,0.48556181853788194
SKT5,SKT5,-0.01988742964352721,0.9030553394375607
YBL062W,YBL062W,0.025241235161306417,0.8771351580448421
KIP1,KIP1,0.019512195121951223,0.9048760601702754
PRX1,PRX1,0.09174484052532834,0.5734107675379241
YBL065W,YBL065W,0.23112743813314687,0.15130483911354314
SEF1,SEF1,-0.10975609756097562,0.5001917749348543
UBP13,UBP13,0.15984990619136966,0.32448860577328775
PRS4,PRS4,-0.2033771106941839,0.20814376053434674
AST1,AST1,-0.12120075046904316,0.45627971870914197
YBL070C,YBL070C,0.10102730291249232,0.5350722543419353
YBL071C,YBL071C,-0.239854116951292,0.13603351997660595
RPS8A,RPS8A,-0.13864915572232647,0.39353742456885843
YBL073W,YBL073W,0.033472714963603926,0.8375374617664021
AAR2,AAR2,-0.09044325697044346,0.5788847910433962
SSA3,SSA3,0.3707317073170732,0.018524176671445642
ILS1,ILS1,0.6834896810506568,1.1700007051885175e-06
YBL077W,YBL077W,0.26041275797373364,0.10460903329492079
ATG8,ATG8,-0.23864915572232648,0.1380713062488695
NUP170,NUP170,-0.15666041275797377,0.3343609560904146
PET112,PET112,-0.09587242026266417,0.5562093016839182
YBL081W,YBL081W,0.15572232645403378,0.3372995802754212
ALG3,ALG3,0.3686679174484053,0.019239933563425807
YBL083C,YBL083C,,
CDC27,CDC27,-0.17936210131332084,0.2681104268492665
BOI1,BOI1,0.025703564727954976,0.8749023433984989
YBL086C,YBL086C,-0.020450281425891184,0.9003251785479691
RPL23A,RPL23A,-0.4604127579737336,0.0027947514179384163
TEL1,TEL1,0.039962476547842414,0.8065895560317367
AVT5,AVT5,0.02213883677298312,0.8921416078965296
MRP21,MRP21,0.012570356472795498,0.9386363800135077
MAP2,MAP2,0.18236397748592875,0.26004963687618743
RPL32,RPL32,-0.4371482176360226,0.004794115959817573
ROX3,ROX3,-0.14371482176360226,0.37631020349679845
YBL094C,YBL094C,-0.20473692085135162,0.20505363531404983
MRX3,MRX3,-0.056285178236397754,0.730121207282274
YBL096C,YBL096C,0.2532833020637899,0.1148082845256866
BRN1,BRN1,0.23752345215759854,0.13999537479212398
BNA4,BNA4,0.1127579737335835,0.48846990389615275
ATP1,ATP1,-0.30318949343339596,0.05720143298323751
YBL100C,YBL100C,0.13649795971674666,0.40098957913818434
ECM21,ECM21,0.12682926829268296,0.4354733081369325
SFT2,SFT2,0.37786116322701696,0.016221202738188892
RTG3,RTG3,0.16191369606003755,0.3181987488576188
SEA4,SEA4,-0.06247654784240151,0.7017337507961532
PKC1,PKC1,0.13621013133208254,0.4019928030787594
SRO77,SRO77,-0.028705440900562852,0.8604288146862282
MIX23,MIX23,-0.15103189493433397,0.35223058902960325
YBL108W,YBL108W,,
YBL109W,YBL109W,-0.1411343364528348,0.38502932262685974
YBL111C,YBL111C,-0.07400704345492493,0.6499420656717516
YBL112C,YBL112C,-0.06336780445356456,0.697678986499979
YBL113C,YBL113C,0.07617260787992497,0.6403846346155873
NTH2,NTH2,-0.018949343339587248,0.9076080387022778
RER2,RER2,-0.12420262664165106,0.4451168723542904
COQ1,COQ1,-0.12063789868667919,0.45838943736830917
GPI18,GPI18,0.033208255159474676,0.838804063757526
RCR1,RCR1,0.07110694183864917,0.6628281409181689
UGA2,UGA2,0.005628517823639775,0.9725029256039224
DSF2,DSF2,0.13789868667917451,0.396127998831345
FLR1,FLR1,0.06303939962476549,0.6991721046975602
HHF1,HHF1,-0.5003752345215761,0.0010088424861433901
HHT1,HHT1,-0.3315196998123828,0.03664185492295881
IPP1,IPP1,0.5339587242026268,0.00038742176642831604
YBR012C,YBR012C,0.27879924953095686,0.08149158941781884
YBR013C,YBR013C,0.021575984990619138,0.8948682821138534
GRX7,GRX7,0.2992495309568481,0.0606762964396292
MNN2,MNN2,0.06078799249530957,0.7094381330463324
YBR016W,YBR016W,0.08180112570356474,0.6158133212988843
KAP104,KAP104,0.06454033771106943,0.692357167559553
GAL7,GAL7,0.015384615384615387,0.9249336690681943
GAL10,GAL10,0.4290300243446179,0.005738133440963848
GAL1,GAL1,0.16902864366938905,0.2971067823310911
FUR4,FUR4,0.02326454033771107,0.8866919604930247
POA1,POA1,-0.21669793621013136,0.17924559143351118
CHS3,CHS3,0.3305816135084428,0.03720913890187368
SCO2,SCO2,0.16716697936210134,0.30253682099350837
OLA1,OLA1,-0.04165103189493434,0.7985827301604211
ETR1,ETR1,-0.19155722326454036,0.23637304573010134
YBR027C,YBR027C,0.2202827098809343,0.17198354664716586
YPK3,YPK3,0.1555347091932458,0.33788921127980764
CDS1,CDS1,-0.02457786116322702,0.880340549868452
RKM3,RKM3,0.14484052532833022,0.3725435473811912
RPL4A,RPL4A,0.027767354596622894,0.864947187393982
YBR032W,YBR032W,-0.16676780215154052,0.3037093233787302
EDS1,EDS1,0.35403377110694184,0.025010043091529623
HMT1,HMT1,-0.19831144465290812,0.21994003679075125
PDX3,PDX3,0.7388367729831146,5.2271269851221646e-08
CSG2,CSG2,-0.014071294559099438,0.9313258469020569
SCO1,SCO1,-0.03583489681050657,0.8262423249562718
CHS2,CHS2,-0.013883677298311447,0.9322393716997964
ATP3,ATP3,-0.20300187617260793,0.2090021439359947
FIG1,FIG1,0.03292777814366119,0.8401478165230165
FAT1,FAT1,0.039024390243902446,0.8110462707317692
CST26,CST26,-0.33283302063789877,0.0358595553733324
QDR3,QDR3,0.7063789868667918,3.525526646995764e-07
TCM62,TCM62,0.042401500938086305,0.7950306051091451
GIP1,GIP1,-0.09762756914944117,0.5489688005723801
ZTA1,ZTA1,0.4251407129455911,0.006244709517312305
FMP23,FMP23,0.6363977485928707,1.015082147076757e-05
RPS11B,RPS11B,-0.2305816135084428,0.15230002036377813
REB1,REB1,0.13789868667917451,0.396127998831345
REG2,REG2,-0.1843817180525485,0.2547229360467187
YBR051W,YBR051W,0.21308068216216638,0.1867926305454004
RFS1,RFS1,-0.3532833020637899,0.025341014116626256
YBR053C,YBR053C,-0.21275797373358352,0.18747670961078616
YRO2,YRO2,-0.402063789868668,0.010117424516441913
PRP6,PRP6,-0.2819887429643528,0.07792213612527574
YBR056W,YBR056W,-0.2538461538461539,0.11397677000677106
MUM2,MUM2,-0.08086303939962479,0.6198808893431749
UBP14,UBP14,-0.01181988742964353,0.9422935464276516
AKL1,AKL1,0.08480300187617261,0.6028735056273873
ORC2,ORC2,-0.02082551594746717,0.8985056980347659
TRM7,TRM7,-0.016135084427767357,0.9212830580468543
YBR062C,YBR062C,-0.07373358348968106,0.6511529265915625
YBR063C,YBR063C,-0.05140712945590995,0.7527420432328508
YBR064W,YBR064W,0.1557128061954293,0.3373294846107079
ECM2,ECM2,-0.20485927153493658,0.20477717569766024
NRG2,NRG2,-0.49568480300187623,0.0011443461896274438
TIP1,TIP1,0.16754221388367735,0.30143728428623423
BAP2,BAP2,0.4467166979362102,0.003857146449512124
TAT1,TAT1,-0.03208255159474672,0.8441999491789742
ALG14,ALG14,0.13414634146341467,0.4092283510104393
YBR071W,YBR071W,-0.06228893058161352,0.7025883580119314
HSP26,HSP26,-0.27862470127748284,0.08169054526717703
RDH54,RDH54,-0.07166979362101314,0.6603195624028626
PFF1,PFF1,-0.4136960600375235,0.00796559423257565
ECM8,ECM8,0.12210978467286492,0.4528835115727091
SLM4,SLM4,-0.1553470919324578,0.3384794773984745
ECM33,ECM33,-0.12026266416510321,0.4597988281969878
RPG1,RPG1,0.19962476547842406,0.21683847675647763
SEC18,SEC18,-0.01857410881801126,0.9094299427134113
SPT7,SPT7,-0.14221388367729834,0.3813673510424842
UBC4,UBC4,0.11482176360225141,0.48049439441570774
TEC1,TEC1,-0.28330206378986866,0.07648837399104928
MIS1,MIS1,-0.017636022514071297,0.9139866836385563
AAC3,AAC3,0.03170731707317074,0.8460001510219893
IST2,IST2,0.04465290806754222,0.7843989449011584
RFC5,RFC5,0.21388367729831145,0.18509812249264565
POL30,POL30,-0.07242026266416511,0.656980487141221
YBR089W,YBR089W,0.1753292387911899,0.27919641381256566
YBR090C,YBR090C,0.19981238273921204,0.21639787527961596
TIM12,TIM12,-0.02326454033771107,0.8866919604930247
PHO3,PHO3,-0.15459662288930584,0.3408468905655707
PHO5,PHO5,-0.34934333958724206,0.027138847498244266
PBY1,PBY1,-0.26228893058161357,0.10204345426523427
RXT2,RXT2,-0.08123827392120077,0.6182525129262065
YBR096W,YBR096W,0.14146341463414636,0.3839108647491034
VPS15,VPS15,0.15666041275797377,0.3343609560904146
MMS4,MMS4,-0.04915572232645404,0.763252875480823
YBR099C,YBR099C,0.21014093770679715,0.19308996085747684
FES1,FES1,0.31744840525328333,0.045932021869924906
EXO84,EXO84,-0.13771106941838654,0.3967771833009921
SIF2,SIF2,0.17073170731707318,0.29219448215942045
YMC2,YMC2,0.5354596622889307,0.00037032657828554427
VID24,VID24,0.5213883677298312,0.0005607862163489554
SND3,SND3,0.03583489681050657,0.8262423249562718
IML3,IML3,0.22701688555347097,0.15891730642042354
AIM3,AIM3,0.042213883677298315,0.7959182570656922
CMD1,CMD1,-0.009756097560975611,0.9523565555040719
ALG1,ALG1,0.05553470919324579,0.7335872419230876
YSA1,YSA1,-0.100375234521576,0.5377243550696502
CYC8,CYC8,0.12607879924953097,0.43821673807162365
YBR113W,YBR113W,0.046125521094731836,0.7774656344757498
RAD16,RAD16,-0.11125703564727957,0.49431300186861493
LYS2,LYS2,0.8988742964352722,3.441477495674287e-15
YBR116C,YBR116C,0.007947065068985227,0.9611834252165463
TKL2,TKL2,-0.0270771024747139,0.8682745626463003
TEF2,TEF2,0.6240150093808632,1.689554880465578e-05
MUD1,MUD1,0.17485928705440903,0.2805074503612605
CBP6,CBP6,-0.019136960600375237,0.9066972610533286
GRS1,GRS1,-0.17392120075046907,0.2831364367772792
MRPL36,MRPL36,-0.30750469043151973,0.053579849012289765
TFC1,TFC1,-0.16754221388367735,0.30143728428623423
YBR124W,YBR124W,-0.020719694963183717,0.8990187636101349
PTC4,PTC4,-0.1711069418386492,0.2911192417756508
TPS1,TPS1,-0.34052532833020643,0.03154742621481852
VMA2,VMA2,0.07054409005628519,0.6653403548304543
ATG14,ATG14,0.006378986866791747,0.9688383336426258
OPY1,OPY1,-0.20131332082551595,0.21289532409759754
SHE3,SHE3,-0.03864915572232646,0.8128306122971585
CCZ1,CCZ1,0.04671669793621014,0.7746870195733238
AGP2,AGP2,0.17016885553470923,0.2938121377801264
HSL7,HSL7,0.12288930581613511,0.449982121470619
YBR134W,YBR134W,-0.18689401695696758,0.24819312533059468
CKS1,CKS1,-0.06998123827392122,0.6678561802798351
MEC1,MEC1,0.10731707317073173,0.5098201455180338
YBR137W,YBR137W,0.3688555347091933,0.019173920624212467
YBR138C,YBR138C,0.01557223264540338,0.9240208711285818
ATG42,ATG42,-0.028705440900562852,0.8604288146862282
IRA1,IRA1,0.21144465290806758,0.19027900490860272
BMT2,BMT2,-0.12326454033771109,0.44858910652463146
MAK5,MAK5,0.15816135084427768,0.32969222465316916
SUP45,SUP45,0.012945590994371484,0.9368082579478432
YBR144C,YBR144C,-0.1521479055431927,0.3486421189032276
ADH5,ADH5,0.6305816135084429,1.2930905381038695e-05
MRPS9,MRPS9,0.25703564727954975,0.1093505688016891
RTC2,RTC2,0.27981223017047036,0.08034440060256906
YSW1,YSW1,-0.08305960557879473,0.6103742786442085
ARA1,ARA1,-0.05984990619136961,0.7137307598796415
TBS1,TBS1,-0.301125703564728,0.05900123239630064
APD1,APD1,-0.1555347091932458,0.33788921127980764
SPP381,SPP381,-0.024118029336174983,0.8825635435881245
RIB7,RIB7,-0.14165103189493433,0.38327405392020075
RPB5,RPB5,-0.31744840525328333,0.045932021869924906
CNS1,CNS1,0.06885553470919327,0.6728985697958493
SLI15,SLI15,-0.09193245778611633,0.5726236594336075
ICS2,ICS2,-0.3749296369259215,0.017137094747800886
AMN1,AMN1,-0.20187617260787993,0.21159205393861508
IFA38,IFA38,0.013508442776735461,0.9340666771994492
CDC28,CDC28,-0.1626641651031895,0.3159306700184281
CSH1,CSH1,0.225703564727955,0.1614071384219277
TOS1,TOS1,0.351219512195122,0.026269987173822028
EXO5,EXO5,-0.4206378986866792,0.006879026443006427
ARL1,ARL1,0.16378986866791745,0.3125477065022026
UBS1,UBS1,-0.07129455909943716,0.6619915429716807
TYR1,TYR1,0.45046904315197006,0.0035358531893257233
POP7,POP7,0.20675422138836774,0.20052859184906874
PEX32,PEX32,0.24746716697936214,0.1236707922684712
SSE2,SSE2,0.08592870544090057,0.5980515569799156
NPL4,NPL4,-0.04803001876172608,0.768524175162375
SEC66,SEC66,0.15215759849906194,0.3486110497513176
SMY2,SMY2,-0.06191369606003753,0.7042986545630454
UMP1,UMP1,0.07560975609756097,0.642863284531711
YBR174C,YBR174C,0.04702428816706638,0.7732423943441614
SWD3,SWD3,0.13227016885553475,0.4158701818339777
ECM31,ECM31,-0.015384615384615387,0.9249336690681943
EHT1,EHT1,-0.13583489681050656,0.40330284831762586
YBR178W,YBR178W,0.01057255498431058,0.9483745631352566
FZO1,FZO1,0.40093808630394,0.010349820211813738
DTR1,DTR1,0.4041275797373359,0.009702933482943616
RPS6B,RPS6B,-0.25121951219512195,0.11789639436094673
SMP1,SMP1,0.006746192831212222,0.9670454671599589
YPC1,YPC1,0.13727705582097297,0.398281296265124
YBR184W,YBR184W,-0.07204803021288883,0.6586358510012704
MBA1,MBA1,-0.1681050656660413,0.2997927743804373
PCH2,PCH2,0.02294392959917408,0.8882435575739974
GDT1,GDT1,0.03208255159474672,0.8441999491789742
NTC20,NTC20,0.14409005628517826,0.375052152713668
RPS9B,RPS9B,-0.2928705440900563,0.06665608557430137
YBR190W,YBR190W,0.09745002356638452,0.5496991932965057
RPL21A,RPL21A,-0.4491557223264541,0.0036455423354475477
RIM2,RIM2,-0.25121951219512195,0.11789639436094673
MED8,MED8,-0.016885553470919325,0.9176340384640626
AIM4,AIM4,0.039212007504690435,0.8101544525938915
MSI1,MSI1,-0.0675422138836773,0.6787992368683484
PGI1,PGI1,-0.13677298311444655,0.40003233671825
YBR197C,YBR197C,0.13696060037523455,0.3993800761960231
TAF5,TAF5,0.3238273921200751,0.04150875089480616
KTR4,KTR4,0.13714821763602253,0.39872843030026595
BEM1,BEM1,0.010506566604127581,0.9486963542450035
DER1,DER1,-0.030206378986866796,0.8532085900235041
MCM7,MCM7,-0.07542213883677298,0.643690351679808
COS111,COS111,-0.15924889649272922,0.32633482166985606
LDH1,LDH1,0.09043151969981238,0.5789342610670631
KTR3,KTR3,0.041088180112570365,0.8012494568247334
YBR206W,YBR206W,,
FTH1,FTH1,0.2313320825515948,0.15093294703518415
"DUR1,2","DUR1,2",0.625140712945591,1.6145456872193566e-05
YBR209W,YBR209W,-0.28551439331114004,0.07411992942744607
ERV15,ERV15,0.050844277673545976,0.755365711609403
AME1,AME1,0.17204502814258915,0.2884423282604747
NGR1,NGR1,0.20093808630393997,0.21376725521348633
MET8,MET8,0.27673545966228896,0.08386824506756775
SDS24,SDS24,-0.20037523452157602,0.21507978339195422
HPC2,HPC2,-0.020637898686679177,0.8994153748586727
YBP1,YBP1,0.1105065666041276,0.49724794633345315
ATG12,ATG12,0.28311444652908074,0.07669192363454427
PYC2,PYC2,0.8803001876172608,7.17054218285017e-14
YBR219C,YBR219C,0.03452157598499063,0.8325180625582123
YBR220C,YBR220C,0.03583489681050657,0.8262423249562718
PDB1,PDB1,0.5118198874296436,0.0007361322335193371
PCS60,PCS60,0.08011257035647282,0.6231430099782149
TDP1,TDP1,-0.26421467907492374,0.09946035749913147
YBR224W,YBR224W,0.16341152548100873,0.3136821381381711
YBR225W,YBR225W,-0.01566062824276108,0.9235908409262745
YBR226C,YBR226C,0.11791064453343343,0.46868589354017287
MCX1,MCX1,0.05553470919324579,0.7335872419230876
SLX1,SLX1,0.19831144465290812,0.21994003679075125
ROT2,ROT2,0.10956848030018763,0.500929116116646
OM14,OM14,-0.2602251407129456,0.1048682703497846
SWC5,SWC5,-0.4780487804878049,0.0018095410267186857
YBR232C,YBR232C,-0.2637054041458751,0.10013854975440285
PBP2,PBP2,0.037898686679174495,0.8164020864937638
ARC40,ARC40,0.14915572232645405,0.3583136745859673
VHC1,VHC1,0.18461538461538465,0.25411081341015856
ABD1,ABD1,0.19193245778611634,0.23543882480280628
PRP5,PRP5,0.4658536585365854,0.002449959976486474
YBR238C,YBR238C,0.23153055984943693,0.15057290132056286
ERT1,ERT1,-0.14371482176360226,0.37631020349679845
THI2,THI2,0.2511066689097373,0.11806703077549346
YBR241C,YBR241C,0.3455909943714822,0.028948045630539657
YBR242W,YBR242W,-0.07410881801125704,0.6494916415850656
ALG7,ALG7,0.08030018761726081,0.6223268108654461
GPX2,GPX2,-0.1833020637898687,0.25756401895289766
ISW1,ISW1,0.15872420262664166,0.327951952020055
RRT2,RRT2,0.08836772983114449,0.587662151128575
ENP1,ENP1,-0.013320825515947468,0.9349804556001261
HIS7,HIS7,0.7904315196998125,1.3074142774629392e-09
ARO4,ARO4,0.9148217636022515,1.5221088372547456e-16
SPO23,SPO23,0.005509664166507152,0.9730833492186232
MRPS5,MRPS5,-0.33170731707317075,0.03652925106426789
DUT1,DUT1,-0.5187617260787993,0.0006047543275733514
SRB6,SRB6,-0.02307692307692308,0.8875998848264031
TRS20,TRS20,0.23208255159474675,0.14957487106876147
MTC4,MTC4,0.08105065666041278,0.6190664768038543
RIB5,RIB5,0.6825515947467169,1.2261593182004167e-06
POP4,POP4,-0.3467166979362101,0.028395119277344002
SHG1,SHG1,-0.09362101313320827,0.5655619456089227
YBR259W,YBR259W,-0.21673860392864833,0.17916199855721313
RGD1,RGD1,-0.01988742964352721,0.9030553394375607
TAE1,TAE1,0.3339587242026267,0.03519994126209828
MIC12,MIC12,-0.007129455909943716,0.9651743732088085
SHM1,SHM1,0.4425891181988743,0.004239686452288215
YPT10,YPT10,-0.043151969981238276,0.7914825542028708
TSC10,TSC10,0.10112570356472796,0.5346725884777794
SLM6,SLM6,0.08260390579920118,0.6123414109867589
REI1,REI1,0.05891181988742965,0.7180321029679881
MRPL37,MRPL37,-0.14953095684803003,0.357092011706057
SDH8,SDH8,-0.23170731707317077,0.1502527860660483
BIT2,BIT2,0.21980293363337544,0.17294303310501535
EFM2,EFM2,0.01632270168855535,0.9203706510881887
HSM3,HSM3,-0.15290806754221392,0.3462106748307501
UBX7,UBX7,0.06435272045028143,0.693207741595047
CHK1,CHK1,0.05759849906191371,0.7240683974142262
RIF1,RIF1,0.09437148217636025,0.56243635257056
PPS1,PPS1,-0.020075046904315202,0.9021451619749246
YBR277C,YBR277C,-0.17284866525042872,0.2861617862171252
DPB3,DPB3,-0.24784240150093811,0.12308399687960514
PAF1,PAF1,0.25196998123827397,0.11676629054937802
SAF1,SAF1,-0.01700730511650515,0.9170421981932092
