,spearman,pval,FDR
YKL097C,0.2306293460433098,0.1417149415183007,False
MTC2,-0.1605218377765173,0.3098627957944339,False
UTP11,0.2678064986629933,0.0864030554444279,False
YPF1,0.2614861032331253,0.0943810294942712,False
HSL1,0.185803419495989,0.2387579670311387,False
YKL102C,-0.0313383246077762,0.8438160419272349,False
APE1,0.6355238635442834,6.129508324454909e-06,True
GFA1,-0.1446398184912081,0.3607677843929987,False
SEG2,0.0961834535288874,0.5445572410007646,False
AAT1,-0.0206628312130297,0.896659014176908,False
YKL107W,0.0453477585767774,0.7755179958702121,False
SLD2,0.1321610890527509,0.4040992976577858,False
HAP4,0.2264808362369338,0.149221690961409,False
KTI12,-0.2697512357183372,0.0840567708597296,False
YKL111C,0.1381632930197036,0.3828953100155471,False
ABF1,-0.2067093428409367,0.189034933447992,False
RAD27,-0.210436755530346,0.1810059434115256,False
APN1,-0.1033141560651487,0.5149871486270325,False
YKL115C,-0.0311765840215345,0.8446122177960802,False
PRR1,-0.1997407017259541,0.2047165769272932,False
SBA1,0.7794344056397375,1.1922266380704886e-09,True
YKL118W,0.1006014833701708,0.526140943225094,False
VPH2,-0.0362207276557815,0.819857908423564,False
OAC1,-0.4967992869297464,0.0008179705295546,True
DGR2,0.4379709910055911,0.0037217332804891,True
SRP21,-0.024390243902439,0.8781464830318697,False
YKL123W,-0.107402841496193,0.4984018046354587,False
SSH4,0.2856332550036464,0.0667043135168141,False
RRN3,-0.3596953245279961,0.0193015900795076,False
YPK1,-0.2037922372579207,0.1954922901162029,False
PGM1,-0.3240418118466899,0.0363033842548194,False
PMU1,-0.399400372741269,0.0087839675951164,False
MYO3,0.1347540717932096,0.3948574061139791,False
SHE2,-0.0838667855117089,0.5974659667100226,False
YKL131W,0.2128957823072072,0.1758442563070518,False
RMA1,-0.1454501255976015,0.3580547454747742,False
RCI50,0.0966696377927234,0.5425156258121201,False
OCT1,0.233611538773195,0.1364936540218091,False
APL2,-0.2997325986548902,0.0537972834537971,False
YKL136W,-0.4426735782610957,0.0033288228845558,True
CMC1,0.4929098128190585,0.0009118533657373,True
MRPL31,0.3788185722388786,0.0133642729815694,False
CTK1,-0.2157847824325419,0.1699159470557294,False
TGL1,-0.1198444210355725,0.4496657917579908,False
SDH3,0.4873997244955839,0.0010612789177897,True
MRP8,0.8632201604408071,1.924548700337051e-13,True
LTV1,0.1284336763633417,0.4176003084197678,False
RPC25,0.0264970423790616,0.8677105238239342,False
RPT1,-0.0086702860384085,0.9565407035706396,False
AVT3,0.2504659265861761,0.1096348304285546,False
YKL147C,0.0341827738684313,0.8298398766957161,False
SDH1,0.363584798638684,0.017941302643222,False
DBR1,0.1530670123976987,0.3331594369908951,False
MCR1,0.720768171136861,7.328868727651027e-08,True
NNR2,0.7447532614861032,1.5563671905184374e-08,True
GPM1,-0.4729762580017827,0.0015604428072286,True
YKL153W,-0.1281095535207844,0.418786262183362,False
SRP102,-0.2434972854711936,0.1202054077526426,False
RSM22,0.1368608702698322,0.3874397391565763,False
RPS27A,0.2819058423142371,0.0704969657669266,False
APE2,0.2974637387569889,0.0557268752149884,False
RCN1,-0.1926099991896929,0.2216822678325089,False
ELF1,0.0806255570861356,0.611753364815613,False
KDX1,-0.293574264646301,0.0591634285899425,False
YKL162C,0.2514382951138482,0.1082179180822082,False
PIR3,0.3371687869702617,0.0289957994122737,False
PIR1,-0.0968316992140021,0.5418359040008166,False
MCD4,-0.0070496718256219,0.9646582362780178,False
TPK3,-0.1470707398103881,0.3526658375940285,False
MRP49,0.31188720525079,0.0443542838110592,False
KKQ8,0.0955352078437728,0.5472850937038853,False
YKL169C,0.0372390170367431,0.8148806873888971,False
MRPL38,-0.0117494530427031,0.9411299972337184,False
NNK1,0.0007292763957539,0.9963428169906464,False
EBP2,0.130702536261243,0.4093521039709726,False
SNU114,-0.1867757880236609,0.23626544913831,False
TPO5,-0.2444696539988655,0.118686050536261,False
ZRT3,-0.1908273235556276,0.2260707943445011,False
LST4,-0.3676363341706507,0.0166111289181291,False
YKL177W,-0.370877562596224,0.0156078632478827,False
STE3,-0.2357183372498177,0.1328920470395899,False
COY1,-0.3007049671825622,0.052986911601499,False
RPL17A,-0.2535450935904708,0.1051958072217895,False
PRS1,-0.3036220727655782,0.0506145020035807,False
FAS1,-0.5904707884288146,3.85126689022883e-05,True
LOT5,-0.0042946276638846,0.9784656985528396,False
SPE1,-0.1930961834535288,0.2204956568093341,False
ASH1,-0.2195121951219512,0.1624819096759974,False
MTR2,-0.1503119682359614,0.3420370973166211,False
FAT3,0.0905113037841342,0.568643598816311,False
PXA2,0.0733327931285957,0.6444179059807136,False
HYM1,0.2010371930961834,0.2017322871410522,False
CNB1,0.0054290576128352,0.9727792940656564,False
DPH2,-0.1705696458957945,0.2801438334999778,False
ACP1,0.7078032574345678,1.587712471522197e-07,True
SDS22,0.4078275666477595,0.0073417959404137,False
MST1,0.1345920103719309,0.3954313957879999,False
MIA40,0.2525727250627988,0.106582521134233,False
YKT6,0.5418523620452151,0.0002104384557391,True
PEX1,0.0396240175026335,0.803251635829621,False
PTK1,-0.4039380925370716,0.007979804108664,False
MNN4,-0.0718742403370877,0.6510334494207104,False
YKL202W,0.1235203616115298,0.4357813476173838,False
TOR2,-0.2992464143910542,0.054206184642976,False
EAP1,-0.2566242605947654,0.1008953115854869,False
LOS1,-0.0122356373065391,0.938698521742365,False
ADD66,-0.2822299651567944,0.0701605631580175,False
EMC3,-0.2196742565432299,0.1621641342542508,False
CBT1,-0.1426950814358642,0.3673295134880344,False
STE6,-0.6442751802933312,4.143226364645885e-06,True
UBA1,-0.0843529697755449,0.5953355054913306,False
TRP3,-0.1600356535126813,0.3113497892543492,False
SAC1,-0.287253869216433,0.0651065876228498,False
DOA1,-0.2945466331739729,0.0582888313683833,False
YRA2,-0.3139940037274127,0.042863424284014,False
OXP1,-0.1059071388056073,0.5044370947341406,False
URA1,-0.1122275342354752,0.4791884757628529,False
JEN1,0.3365205412851471,0.0293255798584367,False
SRY1,0.0122356373065391,0.938698521742365,False
COS9,0.0114253302001458,0.9427512755326964,False
FRE2,-0.2517624179564054,0.1077487251072431,False
MCH2,0.299647064973005,0.0538690407546821,False
YKL222C,-0.0172595413661777,0.913609411080166,False
YKL223W,-0.2512506244880438,0.1084902959271984,False
PAU16,-0.2096551946624722,0.1826689315885925,False
YKL225W,-0.2260318480834221,0.1500513125149372,False
VPS1,-0.0294141479620776,0.8532976299951389,False
PAP1,-0.4791345920103719,0.00132633633977,True
OSH6,-0.3015152742889556,0.0523191210716811,False
ECM9,0.0720363017583664,0.6502970702319417,False
YKR005C,-0.1034762174864273,0.5143245561475968,False
MRPL13,-0.0060773032979499,0.9695304997212452,False
MEH1,0.0289279636982416,0.8556966399565047,False
RSC4,-0.2302082489263431,0.1424639369382056,False
FOX2,0.6254760554250062,9.469264132580849e-06,True
TOF2,-0.1867757880236609,0.23626544913831,False
YKR011C,-0.0167733571023417,0.9160341616061952,False
YKR012C,-0.2457661453690949,0.1166828256477519,False
PRY2,0.1439915728060935,0.3629471222277947,False
YPT52,0.4306782270480512,0.0044112744640581,True
YKR015C,0.2058874031433545,0.1908388834088704,False
MIC60,0.2624584717607973,0.0931179947066335,False
HEL1,-0.2115711854792966,0.1786114060351039,False
YKR018C,0.6016530264970424,2.504728063490056e-05,True
IRS4,-0.0872700753585609,0.5826234019823668,False
VPS51,0.0201766469491937,0.8990779000996294,False
ALY1,-0.0615023093752532,0.6988165014479484,False
NTR2,-0.4128514707073981,0.0065831889751856,True
RQT4,0.3130216351997407,0.0435463695363693,False
DBP7,0.0405963860303054,0.7985222996179356,False
RPC37,0.046592658617616,0.7695210065427618,False
GCN3,-0.3120492666720688,0.0442381282326149,False
BCH2,-0.1666801717851065,0.2914188778287384,False
SAP190,-0.4203062960862167,0.0055826548268495,True
SET3,-0.0747913459201037,0.6378293412861535,False
GMH1,-0.1900170164492342,0.2280851607110109,False
SPO14,-0.1532290738189774,0.3326417177406756,False
YKR032W,0.3600682393976615,0.0191675200514554,False
YKR033C,0.2441944810872458,0.1191145400412711,False
DAL80,-0.0832632972946265,0.6001150805827284,False
OPI8,0.0716340505429763,0.6521254330660081,False
CAF4,-0.1459363098614375,0.3564328659473165,False
SPC34,-0.0420549388218134,0.7914416587086395,False
KAE1,-0.0913216108905275,0.5651729088300829,False
GAP1,0.2246981606028685,0.1525355917241899,False
YKR040C,0.0940766550522648,0.5534464332065081,False
YKR041W,-0.1626286362531399,0.3034713916737627,False
UTH1,-0.8434486670448099,2.3647805562977762e-12,True
SHB17,-0.2974637387569889,0.0557268752149884,False
UIP5,0.0213110768981444,0.8934352733814044,False
YKR045C,0.0138562515193258,0.930597695185576,False
PLN1,0.2136779839559193,0.1742247112998532,False
YKR047W,-0.0935904707884288,0.5555074518501075,False
NAP1,-0.2527347864840775,0.1063504394897011,False
FMP46,0.5750749534073414,6.788914152125787e-05,True
TRK2,-0.2305323717689004,0.1418871689154706,False
HFL1,0.0375172190260108,0.8135221248988764,False
MRS4,-0.1512843367636334,0.3388873303408661,False
YSR3,-0.1623045134105826,0.3044491588736182,False
DYN1,-0.2613240418118467,0.0945928132550634,False
RHO4,0.3242038732679685,0.0362047425448375,False
TRM2,0.0002430921319179,0.9987809353469091,False
RPS21A,0.2447937768414229,0.1181828300407335,False
GLG1,0.4246819544607406,0.0050591272008981,True
TIF1,-0.5663236366582935,9.2540817196867e-05,True
UTP30,-0.2148124139048699,0.1718949593255767,False
KTR2,-0.1238959565675391,0.4343762080930264,False
TFA2,0.0034843205574912,0.982528076860156,False
LAS1,-0.1499878453934041,0.343091009317033,False
OAF3,-0.2517624179564054,0.1077487251072431,False
PAM17,-0.4579045458228669,0.0022941503277344,True
CCP1,0.5280771412365287,0.0003252291380348,True
GPT2,0.0929422251033141,0.5582610718566786,False
BET3,0.0266591038003403,0.8669086524900687,False
MET1,-0.0869459525160035,0.5840298229451495,False
YKR070W,0.1537152580828134,0.3310915605292714,False
DRE2,-0.0655538449072198,0.6800018288590816,False
SIS2,0.1347540717932096,0.3948574061139791,False
YKR073C,-0.1144480146869741,0.4704784588365218,False
AIM29,0.3277692245360992,0.0340896159376613,False
YKR075C,0.2122194311644113,0.1772533203612068,False
ECM4,0.4308402884693299,0.0043948184715658,True
MSA2,0.264079085973584,0.0910419781196292,False
YKR078W,0.1206547281419658,0.4465846149442189,False
TRZ1,0.1576047321935013,0.318852523860096,False
MTD1,-0.4178753747670367,0.0058933323428804,True
RPF2,-0.1535531966615347,0.3316077794398259,False
NUP133,-0.4044242768009075,0.0078975290942886,False
DAD2,0.0611781865326959,0.7003295726014573,False
HBS1,0.3556437889960295,0.0208096902393638,False
MRPL20,0.2785025524673851,0.0741065350286659,False
PRP16,0.0240661210598816,0.879753869911458,False
OMA1,0.1428571428571428,0.3667799870546765,False
TVP38,-0.0068876104043432,0.9654701967757772,False
TGL4,0.3133457580422981,0.0433177457814474,False
PXL1,0.0352483591281095,0.8246172031663679,False
SRL3,-0.2754233854630905,0.0774960794927882,False
SRP40,0.0546957296815493,0.730824352927653,False
PTR2,-0.1389676687464549,0.380104436167739,False
RPL40B,-0.1107689814439672,0.4849554986160959,False
MLP1,-0.0919698565756421,0.5624034297328243,False
ESL2,0.2225913621262458,0.1565210924316753,False
PCK1,0.2681306215055505,0.086008514628027,False
UBP11,-0.0112632687788671,0.9435620006581442,False
BAS1,-0.1762417956405478,0.2642188985703566,False
SKG1,-0.3768738351835345,0.0138866734206615,False
SIR1,-0.0261729195365043,0.8693146585610709,False
FLO10,0.2167571509602139,0.1679534154952909,False
NFT1,0.1963751355923746,0.2126072394024324,False
YKR104W,-0.4117170407584475,0.0067482862438467,True
VBA5,0.0820243542103024,0.6055695787424579,False
GEX2,-0.1437256927396602,0.3638432721083853,False
DNM1,0.0255246738513896,0.8725244744365446,False
RTT109,-0.0944007778948221,0.5520744261104473,False
SFI1,-0.2162709666963779,0.1689326247119047,False
ORC3,0.0963455149501661,0.5438762947655076,False
SPO75,-0.1401134989451035,0.3761496812073192,False
MMM1,0.0133700672554898,0.9330272540401222,False
LMO1,-0.0392998946600761,0.8048296314408669,False
DRS1,-0.2838505793695811,0.0684975113327041,False
COX17,0.6450854873997246,3.993175395083855e-06,True
PSR1,-0.1159549469248845,0.4646156508173497,False
SOF1,0.1107689814439672,0.4849554986160959,False
YEH1,-0.3713637468600599,0.0154618894612703,False
PUF3,0.0159630499959484,0.9200770723348236,False
EMC6,0.1971477189854955,0.2107774875427119,False
BPT1,0.022931691110931,0.8853834374919869,False
SDC25,-0.0958593306863301,0.5459203547135116,False
YLL017W,-0.1220226163629601,0.4414095721722242,False
DPS1,-0.4070172595413662,0.0074709574105838,False
KNS1,0.6248278097398915,9.733652147934704e-06,True
YLL020C,0.2157101344502176,0.1700672895451979,False
SPA2,0.1005591119034114,0.5263161004195308,False
HIF1,0.0535612997325986,0.7362048337280283,False
POM33,0.68446641277044,5.780203392416692e-07,True
SSA2,-0.5932258325905518,3.46908092167649e-05,True
PAU17,-0.4378089295843125,0.0037359673370943,True
HSP104,0.8462037112065472,1.7030139074855276e-12,True
ISA1,0.3175593549955433,0.0404334123249647,False
TPO1,-0.7807308970099668,1.0735182521817072e-09,True
FRA1,-0.1524187667125841,0.3352353129735286,False
RRT7,-0.3532679850835262,0.0217391062024528,False
GPI13,-0.1906652621343489,0.2264726873304804,False
YLL032C,0.0051049347702779,0.9744038574228336,False
IRC19,0.1130378413418685,0.4760002065223541,False
RIX7,0.0543716068389919,0.7323603465756268,False
GRC3,-0.0841909083542662,0.5960452886785995,False
PRP19,-0.4381330524268698,0.003707546648505,True
YLL037W,0.2144969816597944,0.1725404921683036,False
ENT4,-0.419658050401102,0.0056640799516027,True
UBI4,0.7747346244226563,1.7336221643687955e-09,True
VPS13,-0.2073575885260513,0.1876207522563543,False
SDH2,0.0593955108986305,0.7086717867304642,False
ATG10,-0.1104448586014099,0.4862419515470848,False
FPS1,-0.1950409205088729,0.2157930583966719,False
YLL044W,0.0598816951624665,0.7063932529625379,False
RPL8B,-0.451584150392999,0.0026828738275758,True
RNP1,0.1835643107021245,0.2445652617083595,False
YLL047W,-0.1090731738789985,0.4917057996921473,False
YBT1,-0.1846689895470383,0.241688387509375,False
LDB18,0.4561218701888016,0.0023984190734127,True
COF1,0.5570861356454097,0.0001271421050265,True
FRE6,-0.4003727412689409,0.0086060212005691,False
AQY2,-0.2152381417239721,0.1710264652862577,False
YLL053C,-0.4783242849039786,0.0013552429902828,True
YLL054C,-0.04853739567296,0.7601793332783855,False
YCT1,0.2457661453690949,0.1166828256477519,False
YLL056C,0.0942387164735434,0.5527602288125204,False
JLP1,-0.2248602220241471,0.1522321209615571,False
YLL058W,0.1569564865083866,0.3208723184886642,False
YLL059C,-0.1082182469513804,0.4951272037153479,False
GTT2,-0.2188639494368365,0.1637575305615237,False
MMP1,-0.5523863544283284,0.0001489126854917,True
MHT1,-0.4003727412689409,0.0086060212005691,False
AYT1,-0.2102746941090673,0.1813498824966662,False
PAU18,-0.0423790616643708,0.7898704067335913,False
YLL065W,0.1207669816271646,0.4461586867955799,False
YLL066C,0.3259865489020339,0.0351341146132598,False
YLL067C,0.291629527590957,0.0609440375405323,False
YLR001C,0.1049347702779353,0.508380472348323,False
NOC3,-0.1720281986873024,0.2759902247635246,False
CMS1,-0.0112632687788671,0.9435620006581442,False
THI73,-0.0180698484725711,0.9095698892562672,False
SSL1,0.1130378413418685,0.4760002065223541,False
SSK1,0.1890446479215622,0.2305185912006889,False
NSE1,0.2533830321691921,0.1054259647500077,False
PAM18,-0.1256786322016044,0.4277414717423151,False
RLP24,-0.0932663479458714,0.5568834641226376,False
TEN1,-0.1961753504578235,0.2130821916456744,False
LOT6,-0.0446479215622721,0.7788949703674816,False
YLR012C,-0.0601273069239375,0.7052431378556492,False
GAT3,-0.0021219264108113,0.9893592085090804,False
PPR1,0.2191880722793939,0.1631188157319794,False
BRE2,-0.0169354185236204,0.9152258268404748,False
PML1,-0.1169273154525565,0.4608534531169189,False
MEU1,-0.3720119925451747,0.0152690564696635,False
POM34,0.0388137103962401,0.8071980577176165,False
PSR2,-0.1443156956486508,0.3618564642753068,False
YEH2,0.2185398265942792,0.1643980563448449,False
IRC25,0.2259946519730978,0.1501201933864117,False
SDO1,-0.2929260189611863,0.0597522904389498,False
IZH3,0.1119034113929179,0.4804669156578609,False
UBR2,0.1318369662101936,0.4052632217449791,False
SNF7,-0.2033060529940847,0.1965834550726787,False
SED5,-0.1989303946195608,0.2065973642536249,False
AAT2,0.0357345433919455,0.8222367692745841,False
ADE16,0.1384814844826189,0.3817898675403334,False
RPL15A,-0.1841828052832023,0.2429517036703945,False
YLR030W,0.0199497536039673,0.9002070601974091,False
YLR031W,0.402481682912296,0.0082306984245579,False
RAD5,-0.2767198768333198,0.0760543943017116,False
RSC58,-0.1229235880398671,0.4380191162466197,False
SMF3,-0.4590389757718175,0.0022298953418242,True
MLH2,0.0937525322097074,0.5548200451953187,False
YLR036C,0.0880803824649542,0.5791140194675621,False
PAU23,0.2720200956162385,0.0813824655465586,False
COX12,0.6951624665748319,3.245247112439456e-07,True
RIC1,0.0903492423628555,0.5693389107470086,False
AFB1,-0.3212867676849526,0.0380142720726456,False
YLR041W,0.0436859797487416,0.7835432467324175,False
YLR042C,-0.4967992869297464,0.0008179705295546,True
TRX1,-0.2272911433433271,0.1477329697931992,False
PDC1,-0.4679523539421441,0.0017777869283885,True
STU2,0.020986954055587,0.8950469353617556,False
YLR046C,-0.2511141722712908,0.1086886647208995,False
FRE8,0.0070920591495399,0.9644458729952532,False
RPS0B,-0.4185236204521513,0.0058090542073533,True
MLO50,0.3647192285876347,0.0175601108143223,False
EMA19,0.1486913540231748,0.3473265861059109,False
FCF2,0.5225670529130542,0.0003851023038236,True
IES3,0.0299003322259136,0.8508999244925366,False
YLR053C,0.4446336292594678,0.0031760992007788,True
OSW2,0.020986954055587,0.8950469353617556,False
SPT8,-0.2528968479053561,0.1061187433893311,False
ERG3,-0.2644032088161413,0.0906311040798686,False
MNL2,-0.258731059071388,0.0980313989414462,False
SHM2,-0.612997325986549,1.5917996603014317e-05,True
REX2,-0.0632849850093185,0.690515307454486,False
FRS1,-0.4316505955757233,0.0043133385163526,True
RPL22A,0.1230856494611457,0.4374107939182338,False
BUD28,-0.1242200794100964,0.4331656575529401,False
BMT6,-0.0360586662345028,0.8206506859983744,False
PER33,-0.3065391783485941,0.0483284346636106,False
SND2,-0.422088971720282,0.0053639506916826,True
SPC3,-0.2900089133781703,0.0624602688294483,False
PET309,-0.2068714042622154,0.1886806816131612,False
FYV7,-0.3050806255570861,0.0494608131299672,False
MEF1,0.3572644032088161,0.0201950055190903,False
XYL2,-0.0350862977068308,0.8254110271638017,False
RGR1,-0.2130297382708046,0.1755661375339923,False
LAM6,-0.1712178915809092,0.2782927693775762,False
RFU1,0.1313507819463577,0.4070127166945081,False
BUD20,0.4663317397293574,0.001853391011145,True
RPL10,-0.0725224860222024,0.6480899048985566,False
YLR076C,0.0786808200307916,0.6203949768351887,False
FMP25,0.0908354266266915,0.5672541474184862,False
BOS1,0.5133295519001703,0.0005079732629195,True
SIC1,0.0430273073494854,0.7867303728697606,False
EMP46,-0.2046025443643141,0.1936831854865671,False
GAL2,-0.0098047159873592,0.950860961030272,False
SRL2,0.1888825865002836,0.2309258821785353,False
EMP70,-0.4275990600437566,0.0047343033320946,True
RAX2,-0.4034519082732355,0.0080628161195064,False
ARP6,0.3323069443319018,0.0315456144498768,False
SMC4,-0.0188801555789644,0.905532615130201,False
CSF1,-0.1261648164654404,0.4259419014835313,False
GAA1,-0.0723604246009237,0.6488252973718487,False
ALT1,-0.1166031926099992,0.4621056953316685,False
XDJ1,0.2629446560246334,0.0924913898178848,False
GEP5,0.0947249007373794,0.5507040276507601,False
SUL2,-0.2457661453690949,0.1166828256477519,False
NYV1,-0.2187018880155579,0.1640775669480604,False
GIS3,-0.0605299408475812,0.7033591441537344,False
IOC2,-0.1984442103557248,0.2077316112534044,False
KIN2,-0.1039624017502633,0.5123393403191465,False
HRT3,0.2524106636415201,0.1068149886828489,False
CHA4,-0.1315128433676363,0.4064290708231048,False
ICT1,-0.0354104205493882,0.8238235516808373,False
ERG27,-0.4891824001296491,0.0010107122371135,True
YLR101C,-0.0539864760793074,0.7341867933557724,False
APC9,-0.2078437727898873,0.1865650573675211,False
CDC45,0.1422088971720282,0.3689810511950452,False
LCL2,0.2752613240418118,0.0776777854848728,False
SEN2,0.2452799611052589,0.1174310197334028,False
REA1,-0.666639656429787,1.4364731215135827e-06,True
REX3,0.233611538773195,0.1364936540218091,False
YLR108C,-0.1955271047727089,0.2146283477788321,False
AHP1,0.7476703670691194,1.274145685606414e-08,True
CCW12,-0.2261567133943765,0.1498202527401732,False
YLR111W,-0.1405474116807556,0.374658462340396,False
YLR112W,-0.0367069119196175,0.8174806410102132,False
HOG1,-0.1405882829592415,0.3745181822819573,False
AVL9,-0.1953650433514302,0.2150160992656291,False
CFT2,0.3724981768090106,0.015125771447451,False
MSL5,-0.371849931123896,0.0153170727971608,False
CLF1,-0.0705777489668584,0.6569362297218606,False
TML25,0.4494773519163764,0.0028247294609023,True
SRN2,0.0597196337411879,0.7071524841633202,False
YPS1,-0.2130297382708046,0.1755661375339923,False
YPS3,-0.1532290738189774,0.3326417177406756,False
YLR122C,-0.0325875513149145,0.8376718914494248,False
YLR123C,-0.2647818882399876,0.0901528902484503,False
YLR124W,-0.0750163395822141,0.6368154308064227,False
YLR125W,0.178996839802285,0.2567050212146048,False
YLR126C,-0.4932339356616158,0.0009036784819184,True
APC2,0.0441617372984361,0.7812433606812126,False
DCN1,-0.1213029738270804,0.4441280196310875,False
DIP2,-0.2033060529940847,0.1965834550726787,False
ZRT2,-0.3274451016935419,0.0342776023872298,False
ACE2,-0.2469005753180455,0.1149510498830304,False
USB1,0.1473948626529454,0.3515940112281648,False
CKI1,0.0613402479539745,0.6995728935929648,False
PDC5,-0.0862977068308889,0.5868472159704352,False
SLX4,0.0085082246171298,0.9573522751651892,False
TIS11,-0.5932258325905518,3.46908092167649e-05,True
RKM5,-0.2240499149177538,0.1537539035328206,False
NHA1,-0.0303865164897496,0.8485035443212628,False
SLS1,-0.0521027469410906,0.7431408897059624,False
YLR140W,0.0684176450492234,0.6668166813952835,False
RRN5,0.1119034113929179,0.4804669156578609,False
PUT1,0.2609999189692893,0.0950174795244481,False
DPH6,0.0720363017583664,0.6502970702319417,False
ACF2,-0.0892148124139048,0.5742169912185019,False
RMP1,-0.0474029657240094,0.7656246472701969,False
SPE4,0.2264808362369338,0.149221690961409,False
SMD3,-0.0365448504983388,0.8182728851752777,False
PEP3,-0.0329794992302082,0.8357460922284967,False
YLR149C,0.5854468843691759,4.648512647673387e-05,True
STM1,-0.3032979499230208,0.0508737989567972,False
PCD1,-0.1436674499635361,0.3640397572009485,False
YLR152C,0.5604894254922616,0.0001132237289503,True
ACS2,-0.5567620128028523,0.0001285453496714,True
RNH203,0.4664938011506361,0.0018457048867201,True
ASP3-1,-0.1039624017502633,0.5123393403191465,False
YLR156W,0.0678227048051211,0.6695478572804545,False
ASP3-2,-0.2105988169516247,0.1806624703875246,False
ASP3-3,-0.3958350214731383,0.009463749255826,False
YLR159W,-0.1130378413418685,0.4760002065223541,False
ASP3-4,-0.1303784134186856,0.4105246767938595,False
YLR161W,-0.0798152499797423,0.6153478119479894,False
YLR162W,0.181427761121465,0.2501947822648426,False
MAS1,0.2413904869945709,0.1235475372083605,False
SHH4,-0.0880803824649542,0.5791140194675621,False
PUS5,-0.2229154849688031,0.1559030445751314,False
SEC10,-0.0918077951543635,0.5630952081559097,False
RPS31,0.2608378575480107,0.0952303627767832,False
UPS2,0.3217729519487886,0.0377076494914538,False
YLR169W,-0.0279555951705696,0.8604984896007712,False
APS1,0.0658779677497771,0.6785047205133715,False
YLR171W,0.1467466169678308,0.3537396502501232,False
DPH5,-0.2608378575480107,0.0952303627767832,False
YLR173W,-0.0033222591362126,0.9833406080686672,False
IDP2,-0.2141641682197552,0.173223484429347,False
CBF5,-0.5047402965724009,0.0006526013228948,True
RFX1,0.1825621910704156,0.2471949682722732,False
YLR177W,0.7570699295032818,6.562440917050037e-09,True
TFS1,0.8528482294789724,7.509890352605062e-13,True
YLR179C,-0.7906166437079655,4.711079078563263e-10,True
SAM1,-0.7347054533668261,3.0390449983811884e-08,True
VTA1,-0.4459120006482456,0.0030798315216764,True
SWI6,0.0922939794181995,0.5610210584876822,False
TOS4,-0.4199821732436594,0.0056232395404258,True
YLR184W,0.1177376225589498,0.4577308466084642,False
RPL37A,-0.2605137347054533,0.0956572313746613,False
EMG1,-0.2469005753180455,0.1149510498830304,False
SKG3,-0.1438295113848148,0.3634931926530628,False
MDL1,-0.1426950814358642,0.3673295134880344,False
ATG26,0.1663560489425492,0.292371522743665,False
MMR1,0.1204926667206871,0.4471999239323321,False
PEX13,-0.1237338951462604,0.4349821875733782,False
HCR1,-0.2801231666801718,0.0723699866910054,False
UPS1,0.4258163844096913,0.0049305751925409,True
NCW2,-0.2222672392836885,0.1571409256216293,False
NMT1,-0.1234097723037031,0.4361955536049228,False
PWP1,-0.0362207276557815,0.819857908423564,False
NOP56,-0.2328012316668017,0.1378980091855828,False
YLR198C,-0.1613321448829106,0.3073945173113862,False
PBA1,-0.3319828214893445,0.0317219770836918,False
YKE2,-0.1817518839640224,0.2493352084973092,False
COQ9,-0.0269832266428976,0.8653053057941189,False
YLR202C,0.2253100743762349,0.1513920595043925,False
MSS51,0.1551738108743214,0.3264681095203408,False
QRI5,0.2634308402884693,0.0918680464872787,False
HMX1,0.1692731545255652,0.28387004810311,False
ENT2,-0.0143424357831618,0.928168758323598,False
HRD3,-0.1245442022526537,0.4319569866937226,False
SEC13,-0.3060529940847581,0.0487035432660486,False
PNP1,-0.6530264970423791,2.7657101558005378e-06,True
CLB4,0.0362207276557815,0.819857908423564,False
ATG38,-0.073656915971153,0.6429514337927027,False
TUB4,-0.3896766874645491,0.0107443657528505,False
CRR1,-0.47330038084434,0.0015472654244824,True
FRE1,-0.551089863058099,0.0001554847951953,True
CDC123,-0.0733327931285957,0.6444179059807136,False
CPR6,0.0255246738513896,0.8725244744365446,False
YLR217W,-0.1020729268411664,0.5200760519277261,False
COA4,0.3890284417794344,0.0108874047875272,False
MSC3,0.2246981606028685,0.1525355917241899,False
CCC1,0.182886313912973,0.2463423476743906,False
RSA3,-0.3410582610809496,0.0270809656811677,False
UTP13,-0.2995705372336115,0.0539333077578567,False
IFH1,0.3021635199740702,0.0517897762356723,False
UCC1,-0.0572887124220079,0.7185742126726403,False
YLR225C,0.3741187910217972,0.0146563507583224,False
BUR2,-0.4933959970828945,0.0008996155805189,True
ADY4,0.0801393728222996,0.6139089610257229,False
ECM22,-0.1080139372822299,0.4959466549432345,False
CDC42,-0.2974637387569889,0.0557268752149884,False
YLR230W,0.0202053191918087,0.8989352234180115,False
BNA5,0.177538287010777,0.2606649841811367,False
YLR232W,-0.0233899406086589,0.8831087050641213,False
EST1,0.1773762255894984,0.2611074752793159,False
TOP3,0.1890446479215622,0.2305185912006889,False
YLR235C,-0.0836507698866765,0.5984136163180231,False
YLR236C,-0.1218570911129142,0.4420340301567562,False
THI7,-0.5108986305809903,0.0005456649653592,True
FAR10,0.1360505631634389,0.3902829626008817,False
LIP2,-0.1827242524916943,0.2467684098297391,False
VPS34,0.1224374037760311,0.4398468886091113,False
CSC1,-0.1631148205169759,0.3020085089876902,False
ARV1,-0.0422170002430921,0.7906559304127498,False
GPN3,-0.0151527428895551,0.9241219712629278,False
MAP1,-0.2679685600842719,0.0862056096721405,False
CDD1,-0.2533830321691921,0.1054259647500077,False
