name,Med15_mnase_native_1,Med15_mnase_native_2,Med15_mnase_native_3,Gal4DBDGal11_dGal4_gal11_1,Gal4DBDGal11_dGal4_gal11_2,Gcn4DBDGal11_dGcn4_gal11_1,Gcn4DBDGal11_dGcn4_gal11_2,Gcn4DBDGal11_dGcn4_gal11_3,Gcn4DBDGal11_dGcn4_gal11_4,Mig3DBDGal11_dMig3_gal11_1,Mig3DBDGal11_dMig3_gal11_2,Rpn4DBDGal11_dRpn4_gal11_1,Rpn4DBDGal11_dRpn4_gal11_2,Yap1DBDGal11_dYap1_gal11_1,Yap1DBDGal11_dYap1_gal11_2
SAC7,1808.2759850914522,966.7289254742079,1894.5747830930482,132.9772026543313,0.0,238.44578796090119,112.62359232576406,751.2491865379902,498.88122631425813,407.55707987699793,559.3918474689286,236.70836503691206,256.35399452827426,101.5497324130701,161.98789320999052
UBA2,304.0998003799611,160.31788913724395,265.85103660705244,176.41863294789093,0.0,96.27801305067723,0.0,768.2662607966438,172.65844892064536,10.813983366312364,127.67928044553996,69.78600731484467,152.45887231555122,82.3315370021178,92.102842024633
YDR391C,820.8215222428777,279.25058318848517,49.61507865936769,0.0,178.49345271923838,131.7661543799371,0.0,369.42828314112205,610.4428835416787,155.400262675284,128.32611980359914,113.4171479803331,104.32765835927651,30.730635747299942,78.7825077898418
SPT3,820.8215222428777,279.25058318848517,49.61507865936769,0.0,178.49345271923838,131.7661543799371,0.0,369.42828314112205,610.4428835416787,155.400262675284,128.32611980359914,113.4171479803331,104.32765835927651,30.730635747299942,78.7825077898418
SHE9,0.0,0.0,0.0,0.0,0.0,0.0,118.8804585660843,0.0,0.0,0.0,88.88783239350958,0.0,0.0,0.0,0.0
RPT3,628.1148930585364,1083.7141837645847,2246.3692346658527,1171.256155829541,291.6616613272184,219.153168779498,283.42360982642606,0.0,687.7752120911798,416.40997538690885,222.51391155461337,671.80586015259,1370.3435268138487,0.0,122.29549553601932
SXM1,0.0,37.95010244630156,314.65839928992926,0.0,0.0,125.34897153675834,277.9023706739632,0.0,561.980828061516,281.5848915513804,155.84230354706224,227.14439069198625,366.44959719402215,19.489342584326586,239.82623150570026
NCB2,914.2803855818864,1461.0789441826096,1093.5075522226125,0.0,0.0,170.8295718288565,293.5190083180311,202.6322934928244,0.0,402.94050410494,449.55217887513913,472.07840844259283,384.9612471997674,265.6069697333004,279.17824958093496
UTP5,914.2803855818864,1461.0789441826096,1093.5075522226125,0.0,0.0,170.8295718288565,293.5190083180311,202.6322934928244,0.0,402.94050410494,449.55217887513913,472.07840844259283,384.9612471997674,265.6069697333004,279.17824958093496
HPT1,1034.8270532278038,2213.9363227532826,3177.857577187172,144.08120531996795,470.90586968870133,297.6718957471695,17.43257233555615,50.87379929203294,211.5153910911775,1360.0951706787248,1244.791722072855,740.9255725708458,718.3456971471412,550.1472265147994,482.6645372020695
URH1,137.55670609403768,88.99973264056506,0.0,179.5529741423966,307.39214433027263,181.9787099467659,217.24347758269212,718.5170942311319,1083.64357302691,22.01221994868659,129.94769405751654,266.3469758875575,286.4631368927889,121.88258915680383,93.73918693370008
RPB7,175.20692521891436,2846.5848395281882,1086.1139920317903,2134.513373641077,237.28939041169167,83.20578283043442,18.446967708530323,0.0,0.0,925.2248397828332,951.7128261443008,316.6314480594326,547.3051096022788,491.6018655322378,198.9937481243418
MRP20,175.20692521891436,2846.5848395281882,1086.1139920317903,2134.513373641077,237.28939041169167,83.20578283043442,18.446967708530323,0.0,0.0,925.2248397828332,951.7128261443008,316.6314480594326,547.3051096022788,491.6018655322378,198.9937481243418
PDR15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRS120,0.0,1123.906880140469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8757627175622,0.0,0.0
ADE8,1352.0870559610898,1350.5771752948497,1710.2609467287923,222.93236915579078,231.30730493912802,411.33423012692543,503.49370686812165,752.1698350509045,278.78656764620314,250.52773439497818,295.79480359520835,183.71972776557715,187.71560248419271,226.99351951156845,64.6590330039878
SIZ1,1352.0870559610898,1350.5771752948497,1710.2609467287923,222.93236915579078,231.30730493912802,411.33423012692543,503.49370686812165,752.1698350509045,278.78656764620314,250.52773439497818,295.79480359520835,183.71972776557715,187.71560248419271,226.99351951156845,64.6590330039878
STE14,81.62250331483561,598.5142662916714,817.3536251434789,0.0,132.6533459650903,66.45005720020924,0.0,0.0,0.0,104.49174288894598,163.85347417116827,105.36215712821051,269.13441801950523,108.4828466742034,0.0
DFM1,406.48006650788136,233.77263106921757,193.82957396259644,0.0,0.0,68.94193434521709,0.0,291.42208027786205,0.0,0.0,119.99857373123795,0.0,47.02769830656617,0.0,276.9992973890838
RRP17,406.48006650788136,233.77263106921757,193.82957396259644,0.0,0.0,68.94193434521709,0.0,291.42208027786205,0.0,0.0,119.99857373123795,0.0,47.02769830656617,0.0,276.9992973890838
ERD1,790.3779070986582,292.21578883652194,0.0,8842.983976513035,0.0,137.88386869043416,285.3131005586023,0.0,0.0,180.6836387454691,106.6653988722115,233.20157444377259,274.32824012163604,600.2717515972588,153.888498549491
YDR415C,649.6256770673903,0.0,464.6599375815668,242.27353360309678,0.0,75.55280476188175,0.0,0.0,0.0,44.55213010162252,197.25792942121305,95.83626347004353,0.0,0.0,0.0
SYF1,649.6256770673903,0.0,464.6599375815668,242.27353360309678,0.0,75.55280476188175,0.0,0.0,0.0,44.55213010162252,197.25792942121305,95.83626347004353,0.0,0.0,0.0
YDR417C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL12B,930.1028114280526,1658.9616212240394,1402.4774368351132,525.0009039859315,265.55280203401185,173.95367478570546,206.441761072087,185.3731758989846,0.0,341.9245111695334,237.47398635742823,350.4513456390646,431.8870252643833,94.66252112387198,433.97127605793366
RAD30,348.41148557818406,66.79218030549073,0.0,101.0626740172918,0.0,7.8790782108819535,12.227704309654385,0.0,0.0,9.292301421195553,73.14198779808788,99.94353190447397,94.05539661313237,0.0,101.12672761823696
HKR1,557.5858251136918,216.4561398789051,418.7675980673379,0.0,45.30957907449586,5.674233279441736,246.56687702595258,239.85356401470128,0.0,49.0745685481521,69.13498075050745,179.9394864535282,237.07378775943852,74.10762365398257,75.99432027135359
ARO80,0.0,53.61757593330678,44.456324303347806,0.0,0.0,75.89937726078945,0.0,76.38848762198218,0.0,0.0,220.1808692316292,48.1379396787604,32.358508009105165,0.0,70.59105438050045
SIP1,413.08949848361925,35.636071809331945,177.28314691700893,0.0,0.0,84.07552968928913,156.57426250167197,456.93357534856415,105.54274087984571,198.3113108181978,78.04785283332549,0.0,215.06569347515023,0.0,37.533780134022194
CAD1,0.0,542.2561029956078,1398.7701213795617,364.6591330520838,227.01500443510295,0.0,0.0,0.0,1189.6226463432781,134.11569061519356,263.9143889621728,72.12419828157915,48.48216320264554,92.82552859751425,95.18876198937586
DYN2,0.0,0.0,0.0,0.0,0.0,145.14091441098333,150.16478976768542,438.228692147161,0.0,76.07732157703963,210.5238135635753,92.05325306991023,165.00946774233745,105.31083361355418,161.9878932099905
SNX41,0.0,0.0,0.0,0.0,0.0,145.14091441098333,150.16478976768542,438.228692147161,0.0,76.07732157703963,210.5238135635753,92.05325306991023,165.00946774233745,105.31083361355418,161.9878932099905
RPN9,1505.481727806968,0.0,179.47182774314484,0.0,0.0,102.13619902995124,138.69386832709836,0.0,0.0,190.72161867577293,281.4781359127803,728.7549201367895,457.21373353606003,55.58071774048693,128.24041545790917
BNA7,0.0,66.41267928102772,330.39131925442575,0.0,62.558112017627806,344.70967172608545,0.0,0.0,0.0,172.47074607522052,18.181602080490595,0.0,0.0,102.31904856771457,0.0
TIF35,650.3681064126101,46.75452621384351,930.381955020463,282.97548724841704,0.0,44.12283798093894,0.0,133.22152241273693,0.0,52.036887958695104,115.19863078198843,0.0,150.48863458101175,0.0,0.0
CYM1,233.60923362521916,575.7946578059546,525.1540181252612,0.0,0.0,54.33847041987554,0.0,779.3130929316509,0.0,192.25451216266663,315.26718878486156,809.8872412948751,579.1588461399775,29.57003702449551,151.6142842852128
NPL3,233.60923362521916,575.7946578059546,525.1540181252612,0.0,0.0,54.33847041987554,0.0,779.3130929316509,0.0,192.25451216266663,315.26718878486156,809.8872412948751,579.1588461399775,29.57003702449551,151.6142842852128
GPI17,261.308614183638,0.0,110.75975655005512,0.0,0.0,126.06525137411126,73.36622585792631,356.84336360554533,346.18019008589386,40.2666394918474,95.99885898499036,59.966119142684384,60.46418353701366,90.04076273958881,35.17451395416937
PPM1,812.9601330157627,1026.92977219692,969.1478698129824,606.3760441037509,0.0,145.76294690131613,146.73245171585262,23.78955757370302,0.0,294.25621167119255,347.4244420409175,54.96894254746069,131.00573099686292,17.150621474207394,83.53947064115225
PPZ2,812.9601330157627,993.5336820441746,969.1478698129822,606.3760441037509,0.0,145.76294690131613,146.73245171585262,23.78955757370302,0.0,294.25621167119255,340.56738068484674,29.983059571342196,141.08309491969854,17.150621474207394,87.93628488542342
LRS4,62.72840532529033,0.0,89.73591387157242,0.0,0.0,51.06809951497562,0.0,0.0,0.0,0.0,88.88783239350958,0.0,0.0,55.58071774048693,0.0
DOT1,116.13716185939467,141.9333831491678,0.0,252.65668504322957,0.0,23.637234632645857,73.3662258579263,23.78955757370302,164.84770956471138,27.876904263586656,63.9992393233269,39.97741276178959,53.74594092178991,42.87655368551849,61.555399419796395
APT2,192.46215270259535,730.5394720913049,385.4565391301634,0.0,0.0,188.0234573051375,291.7974892076614,425.7790133929803,426.1687946133163,234.06744110208498,318.17803640858546,238.50161022658565,120.24127407928853,34.10634952257153,244.82261132873566
SSN2,677.4667775131355,292.2157888365219,538.4154832294346,196.51075503362296,1590.3662255148047,45.961289563478054,0.0,1433.9816648593212,0.0,325.2305497418444,719.9914423874277,116.60078722188629,26.12649905920343,366.83273708721373,68.39488824421822
YDR444W,677.4667775131355,292.2157888365219,538.4154832294346,196.51075503362296,1590.3662255148047,45.961289563478054,0.0,1433.9816648593212,0.0,325.2305497418444,719.9914423874277,116.60078722188629,26.12649905920343,366.83273708721373,68.39488824421822
ECM11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS17B,1354.9335550262708,704.3149782213607,670.9485252551416,0.0,0.0,233.34193162996553,21.947161581430947,0.0,0.0,194.58238018742827,344.6112886640679,215.26299179425163,247.19687571400166,215.4821672400416,142.05092173799167
ADA2,1354.9335550262708,704.3149782213607,670.9485252551416,0.0,0.0,233.34193162996553,21.947161581430947,0.0,0.0,194.58238018742827,344.6112886640679,215.26299179425163,247.19687571400166,215.4821672400416,142.05092173799167
UTP6,425.8362601511138,409.1021043711307,13.84496956875689,757.9700551296887,220.20455430204984,82.7303212142605,256.781790502742,166.52690301592116,131.8781676517691,65.04610994836887,155.42672407093676,144.91812126148724,110.8510031511917,197.23214695338504,105.5235418625081
RPS18A,1054.9125535561682,768.1100735131434,941.4579306754682,1111.68941419021,298.8490379813534,228.49326811557665,372.9449814444587,618.5284969162786,428.60404486824956,446.0304682173866,447.99467526328823,214.87859359461902,221.70200630238338,381.6013278011145,219.84071221355853
YHP1,696.2109176024318,889.352400806806,1302.4121570609248,209.7150350161194,0.0,250.69794307351665,296.02643832661306,411.38068926857994,296.46524842665485,188.5394491257069,259.28545575656153,110.60944242392375,469.3475819133581,142.3569371376898,182.4764804934676
PPN1,696.2109176024318,889.352400806806,1302.4121570609248,209.7150350161194,0.0,250.69794307351665,296.02643832661306,411.38068926857994,296.46524842665485,188.5394491257069,259.28545575656153,110.60944242392375,469.3475819133581,142.3569371376898,182.4764804934676
TSA2,4526.924174565732,2535.700812641745,2900.697800600341,0.0,574.7798691178796,211.1446713124978,655.3595581276479,193.18666243146308,481.92137830982904,493.0022254400735,237.5841831028377,186.669473742695,594.6657906514749,1155.9757629367166,1121.1366251633447
GUK1,205.98652018980474,157.95448045217404,32.74148208827643,179.24967519958855,483.5572982984204,107.13949256351303,130.1259073493625,281.2954442836506,740.700857165764,113.53769191438258,240.53768157838238,47.27058941427823,139.01768925082905,152.0958830060622,62.38722914168553
NHX1,205.98652018980474,157.95448045217404,32.74148208827643,179.24967519958855,483.5572982984204,107.13949256351303,130.1259073493625,281.2954442836506,740.700857165764,113.53769191438258,240.53768157838238,47.27058941427823,139.01768925082905,152.0958830060622,62.38722914168553
TOM1,280.60754098177216,207.49050094900966,0.0,0.0,130.29855284144963,65.27047038600435,303.88377574289,0.0,0.0,89.80725239419766,227.21623428400082,103.49182297800557,69.56760104521624,408.4689433945844,218.5398795969103
HEH2,0.0,0.0,0.0,0.0,0.0,38.30107463623172,0.0,0.0,1762.954671733719,0.0,66.66587429513218,0.0,130.63249529601717,0.0,0.0
PFA5,806.5080684680187,1205.9699221824715,538.4154832294346,0.0,349.5310385746823,109.4316418178049,67.93169060919102,462.574730599781,0.0,120.45575916364606,126.98261770501368,111.04836878274885,0.0,142.92184561839494,0.0
TFB3,338.73338875656776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFA1,806.5080684680187,1205.9699221824715,538.4154832294346,0.0,349.5310385746823,109.4316418178049,67.93169060919102,462.574730599781,0.0,120.45575916364606,126.98261770501368,111.04836878274885,0.0,142.92184561839494,0.0
MRPL28,1250.2605765263875,250.82900329315189,166.37731670609136,0.0,0.0,189.36840335166926,91.8389808665029,285.88309530630244,0.0,232.63987821305034,302.14233156935444,300.25953791043673,333.0287648319064,0.0,92.46519226149674
STP1,1488.3739809000706,1549.6291832239804,440.521759005901,0.0,83.41081602350374,313.37242884189584,1102.3460703400542,693.8620958996714,0.0,295.6641361289494,266.66349718052874,26.500178914065067,195.9487429440257,90.95026539352406,0.0
SPP41,673.504983492591,0.0,56.67531402415101,0.0,0.0,96.76060960732221,325.3570444966517,243.46038452620056,0.0,76.07732157703963,93.56613936158902,204.5627845998005,247.5142016135062,70.20722240903612,143.98923840888045
RMT2,16.563979890296714,42.867841883108355,0.0,778.3555578348881,0.0,67.42487466524898,282.52275238688,488.58749051126017,564.2708884855647,47.71108309171311,129.09382015096503,0.0,189.72054329054816,88.05942566218957,60.20087962816273
PKH3,16.563979890296714,42.867841883108355,0.0,778.3555578348881,0.0,67.42487466524898,282.52275238688,488.58749051126017,564.2708884855647,47.71108309171311,129.09382015096503,0.0,189.72054329054816,88.05942566218957,60.20087962816273
TLG1,0.0,64.57807488099932,0.0,0.0,0.0,121.88629276502469,47.289464180983806,46.00190691047546,0.0,23.958051546360544,185.63315273340675,77.30438931837764,116.91969192240208,0.0,0.0
SDC1,0.0,64.57807488099932,0.0,0.0,0.0,121.88629276502469,47.289464180983806,46.00190691047546,0.0,23.958051546360544,185.63315273340675,77.30438931837764,116.91969192240208,0.0,0.0
UGO1,1493.5063049721396,571.1490418168383,264.31305540354055,482.3445805370746,700.6508545974315,357.2445688797613,97.26582973588715,302.77618730167484,1035.9179930600615,300.5918717310986,374.5410028581063,182.85123450704896,427.5245300596925,129.60412818577177,230.83274782423646
RPL27B,1493.5063049721396,571.1490418168383,264.31305540354055,482.3445805370746,700.6508545974315,357.2445688797613,97.26582973588715,302.77618730167484,1035.9179930600615,300.5918717310986,374.5410028581063,182.85123450704896,427.5245300596925,129.60412818577177,230.83274782423646
TRS31,588.0787999245969,730.539472091305,235.55677391287756,245.63844379202868,0.0,86.17741793152135,193.18074516988696,28.910920662486312,490.82260747131954,131.74848658523786,286.1077105166089,163.9698570307776,138.79702625201824,99.00315347524236,74.80690901711367
PRP3,145.17145232424335,50.094135229118045,179.98460439383953,0.0,298.8490379813534,51.21400837073269,97.82163447723505,202.2112393764757,239.02917886883148,43.36407329891259,63.9992393233269,39.97741276178959,6.718242615223739,0.0,13.190442732813514
JIP4,1377.898530535191,1882.0677925064128,657.0494032630388,0.0,466.53507267383446,467.4029447133362,217.61168686673054,141.12449408128913,0.0,110.24764398028623,189.8282522302069,118.5770717510708,159.41592646293617,356.0934119644756,260.82796364320507
YDR476C,1480.7488137072824,676.2708255930936,803.0082349878994,707.4387181210427,31.45779347172141,374.2562150168927,226.2125297286061,344.9485848186938,618.1789108676676,126.99478608967259,267.4253928867588,374.7882446417774,453.4813765276024,214.38276842759245,153.888498549491
SNF1,1229.1182963452602,617.8276678257893,1093.752595931794,606.3760441037509,31.45779347172141,464.8656144420353,397.4003900637675,356.84336360554533,478.05835773766296,232.30753552988884,233.1400861064051,274.84471273730344,399.7354356058124,205.80745769048872,193.45982674793154
SNM1,47.04630399396775,284.09868359106304,269.2077416147173,0.0,0.0,153.20429854492687,0.0,0.0,0.0,45.170909686367274,222.21958098377394,170.04281469858418,0.0,83.3710766107304,0.0
PEX29,905.4448577741191,808.9983652753352,1919.791723018557,1350.718316221561,0.0,236.93648080456467,61.28443687416278,79.48778186917478,0.0,108.66891876815801,252.02564411333984,342.2887071191412,157.13312083339534,265.0364535691954,139.56474808784387
DIG2,905.4448577741191,808.9983652753352,1919.791723018557,1350.718316221561,0.0,236.93648080456467,61.28443687416278,79.48778186917478,0.0,108.66891876815801,252.02564411333984,342.2887071191412,157.13312083339534,265.0364535691954,139.56474808784387
PHO8,1401.655401751315,0.0,0.0,0.0,0.0,665.6462626434753,0.0,0.0,0.0,74.76564361881479,606.8893384108585,241.24300804528198,81.08223845959685,0.0,0.0
CWC21,2306.7865184139023,1927.1578905347687,1736.8241394497888,0.0,493.2897721820113,138.37807610509523,122.71531206821605,0.0,310.19730294434936,240.91151832729219,332.6125341176487,601.8105146936067,1356.8923704941137,182.87849062998924,143.4086366411027
KRE2,2306.7865184139023,1927.1578905347687,1736.8241394497888,0.0,493.2897721820113,138.37807610509523,122.71531206821605,0.0,310.19730294434936,240.91151832729219,332.6125341176487,601.8105146936067,1356.8923704941137,182.87849062998924,143.4086366411027
VPS52,218.5376701655276,659.8421038244045,78.1570862752405,0.0,0.0,66.71800097924233,345.1368151918576,268.59177905793734,0.0,34.97102685396176,90.32150710953393,56.419735752525625,132.73947102659804,266.24956724071967,49.64145114499709
VPS72,0.0,0.0,0.0,0.0,0.0,186.96117788533448,507.76060268903797,987.8714585690238,0.0,0.0,54.23664349434483,0.0,0.0,152.61146227048954,0.0
VPS60,503.90090889406775,434.7011734758177,0.0,0.0,0.0,113.95361048796212,35.36939263123169,0.0,0.0,0.0,211.56773330025422,28.90928608807098,0.0,24.804617834597472,152.61669277635468
RIB3,2235.6403657933474,2387.8204459212934,1218.3573220506062,0.0,188.7467608303285,638.2053350814382,648.0683284116824,642.3180544899817,906.6624026059127,278.76904263586664,253.7112701746173,884.5002573545946,705.4154745984927,115.7666949508999,184.66619825938915
SLD5,0.0,381.7894728517373,292.20538788331123,0.0,0.0,97.00372671688837,0.0,1464.432564210362,0.0,261.49189928992513,192.96253062309617,70.31203249560983,366.29614258883197,392.13732516403843,0.0
PKH1,211.20067404486244,434.46951817420535,441.5781661018384,0.0,158.42054266334526,284.36481312655485,153.94591756759115,119.80352734958358,0.0,244.37787110897983,245.56063049717756,209.7136460825293,360.8840157818028,107.96254525130553,51.66520334994902
IZH1,211.20067404486244,434.46951817420535,441.5781661018384,0.0,158.42054266334526,284.36481312655485,153.94591756759115,119.80352734958358,0.0,244.37787110897983,245.56063049717756,209.7136460825293,360.8840157818028,107.96254525130553,51.66520334994902
MZM1,39.159929336019395,33.78217211982913,0.0,0.0,509.1434781550286,653.5535972610176,148.42878063742316,96.25832544272899,1367.3784001465945,213.0604757461023,138.72667483380107,242.63747629987898,54.36728127926725,0.0,160.1152008029386
RSM28,654.5572729595513,225.8672763953793,93.6374753442495,0.0,319.1370352203622,306.4085970898537,206.74862359319005,80.44777923474452,278.72801134129946,628.464830419023,757.478919527299,84.49332407383065,295.34303284316917,231.98908274290196,104.07917776294077
VPS3,451.6445183420904,701.3178932076528,0.0,0.0,0.0,18.384515825391222,114.12524022344093,0.0,0.0,245.72974869383796,53.33269943610575,93.28062977750903,0.0,360.1630509583553,20.518466473265466
PUF6,783.198586720388,675.6434423965825,56.020108081675275,0.0,63.64293476937858,31.880663281025242,371.07195159355786,144.3874881640935,0.0,125.32969161535428,147.97511982272115,161.75831753325267,258.24458607651945,69.39557821933629,142.32462293594543
ITR1,566.8048736165675,1420.3317226317006,617.7835026696301,0.0,438.6544906415336,296.64258602722884,119.35408589104875,265.38151875047197,0.0,1442.5896894259765,2078.062950139897,97.55444349241483,515.2437065460438,95.66083690792969,61.31015878465776
SEC20,445.19245379434614,50.094135229118045,55.37987827502756,808.5013921383346,0.0,66.9721647924966,36.68311292896315,83.26345150796058,181.3324805211825,55.75380852717331,98.28454610368058,139.92094466626355,114.21012445880356,25.72593221131109,8.793628488542343
LCD1,406.48006650788136,33.396090152745366,55.37987827502756,707.4387181210427,0.0,90.60939942514246,36.68311292896315,83.26345150796058,181.3324805211825,34.07177187771703,68.57061356070739,169.90400423760573,50.386819614178044,17.150621474207394,17.587256977084685
RPL37B,336.8619335700675,419.7574867264957,321.26448723082285,0.0,0.0,137.12207936065275,0.0,230.00953455237732,0.0,107.81123195862246,190.05298970324975,144.9457299719581,357.2546142073397,66.32837034223854,153.03828585032252
PLM2,336.8619335700675,419.7574867264957,321.26448723082285,0.0,0.0,137.12207936065275,0.0,230.00953455237732,0.0,107.81123195862246,190.05298970324975,144.9457299719581,357.2546142073397,66.32837034223854,153.03828585032252
SAM2,2693.0356373192967,3248.8587702942505,3310.7535925288207,0.0,547.0920603777637,351.1328333110435,398.7294883582951,1292.9107377012513,35.83645860102421,579.0854508860998,372.6663780473227,1010.2987464256609,284.79506738448464,708.3952348042184,353.6567979087681
LPP1,351.93079351331716,151.80040978520623,503.45343886388684,0.0,0.0,71.62798373529048,0.0,108.13435260774101,0.0,168.95093493082828,374.02152851294943,181.71551255358906,320.64339754476936,311.82948134922543,379.72486655069207
SPG3,4568.961987879286,6252.05873789768,4507.664510758056,0.0,1152.2331329758424,384.7921916942349,398.1113031050265,0.0,0.0,907.6201388144493,967.4303618642439,1952.38527441298,164.05011037174248,1744.9760220850549,286.3041833478902
GMC1,139.44427667508793,220.54021798982788,216.1050138519514,60.67227428139302,75.54187111562602,85.14269764760944,234.90615483384067,228.51033003899988,89.06865954182517,171.07610392366888,227.78459964991993,114.00076966805351,149.23026049253417,56.62941052804329,0.0
GIN4,199.2549345626869,162.34210490917886,300.87924062821344,173.39184267672616,197.89624978125394,76.60214927246344,258.739821585007,122.44625221758909,292.25451777403896,255.08278411125045,266.6634971805288,560.1410366541597,361.16042817134155,88.27525758783217,130.75493340806423
GNP1,11516.935217723305,9918.638775365374,7905.477623760184,2324.4415023977117,1620.0763637936525,2568.5794967475167,2549.476348562939,1629.5846937986569,2637.563353035382,3741.700038934743,3483.3871688839363,5796.72485045949,4964.781292650344,1835.116497740191,2220.3911933569416
SMT3,10239.426437269964,9317.509152615958,7614.733262816287,3537.1935906052136,1344.8206709160904,2466.1514800060513,2408.8577490019134,1605.7951362249541,2612.836196600675,3137.7004465570326,3012.5356224337447,5696.781318555017,5159.610328491832,1775.0893225804653,1899.4237535251457
SDH7,607.3840074255698,523.9731386034188,133.6755682500665,243.9443855589802,37.96630246587067,323.31389899825945,0.0,0.0,0.0,1046.7190106634073,750.3359093079706,771.9776257449023,162.1644769191937,1386.834736448839,849.0399919971916
EMI1,3052.7823924974628,3499.374261375633,2333.1337606608827,2183.452833706922,3568.129352116549,340.45399676650413,105.67151872540823,411.1775383109165,569.8439342977678,1485.6210296849683,1106.1596920081192,971.6732268490525,1422.4427265566312,1222.7757902907124,1386.8963449522025
GRX2,3052.7823924974628,3499.374261375633,2333.1337606608827,2183.452833706922,3568.129352116549,340.45399676650413,105.67151872540823,411.1775383109165,569.8439342977678,1485.6210296849683,1106.1596920081192,971.6732268490525,1422.4427265566312,1222.7757902907124,1386.8963449522025
YDR514C,0.0,0.0,136.49969997365946,0.0,542.7577042656159,77.6810527833432,361.6644936658339,0.0,0.0,30.538079787966605,416.8964533385731,541.9473208904575,811.3933862752615,253.63595137912347,195.0699277387914
SLF1,0.0,0.0,136.49969997365946,0.0,542.7577042656159,77.6810527833432,361.6644936658339,0.0,0.0,30.538079787966605,416.8964533385731,541.9473208904575,811.3933862752615,253.63595137912347,195.0699277387914
EMI2,18869.25491600066,16790.95739615501,20172.858481373674,4657.1200879441685,4383.382193786885,1387.4834435620494,1791.0328647918527,169.6590704707661,651.1226145816187,6548.790693338914,5288.965350035125,4073.71715858283,5167.14992365249,5809.840229017355,6078.354488161713
GRH1,18869.25491600066,16790.95739615501,20172.858481373674,4657.1200879441685,4383.382193786885,1387.4834435620494,1791.0328647918527,169.6590704707661,651.1226145816187,6548.790693338914,5288.965350035125,4073.71715858283,5167.14992365249,5809.840229017355,6078.354488161713
EUG1,605.864597775975,855.2657234239665,315.17003896357147,0.0,0.0,470.8229662600191,556.7084888948336,203.0815890438063,1782.499623748505,458.3194738909459,507.3110434166157,142.1960819779101,917.6136254939742,341.6180700147001,275.24772098282943
FPR2,624.8479986771639,567.409298711693,752.7362095634813,686.8337069136336,0.0,281.12245072806974,124.65135461298159,0.0,0.0,399.9598993589025,365.0442048781995,424.5174292058967,91.31591904187609,291.39405417342664,418.33766595978136
URC2,174.205742789092,267.1687212219629,387.6591479251929,1414.8774362420854,424.680211868239,27.576773738086835,201.75712110929732,356.8433636055454,0.0,123.8973522826074,86.85611051022937,114.93506169014509,104.13276053596795,0.0,26.380885465627024
AGE1,3463.9704008590193,1983.3650826008277,3420.5218934575837,2080.702112120714,1320.2309251140998,586.4743736154213,503.49370686812165,0.0,913.7486163654817,843.7353628295209,861.5282216601698,1946.86382284507,2181.1489033588387,1167.949561931318,1128.0514373311105
YDR526C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBA50,7290.574339169415,8608.360913620989,7050.113762366985,17012.554343592208,22991.297152578754,7482.755839953821,6286.608297879422,5239.423601903733,5596.23286578399,7742.9637894451125,7887.681800369948,15947.903262312106,12430.7683499721,14567.717258202014,16727.278880409598
HLR1,358.08958239980024,158.6314282255405,263.0544218063809,1515.9401102593774,133.695622254816,260.0095809591044,513.5635810054841,440.1068151135059,766.541849475908,390.27665969021325,578.2788410286323,834.5284914023578,671.824261522374,591.696440860155,373.72921076304954
QCR7,1263.0736529905919,1882.0677925064128,328.5247016315194,0.0,2332.675363369172,747.8447115413379,1378.2073501559603,1411.2449408128914,0.0,1396.4701570836255,1166.0878351284136,177.86560762660622,637.6637058517447,203.48194969398605,730.3182982009743
APA2,2896.2953141839207,2584.709680126484,3452.738111127332,3389.4484037740376,1095.6123402006167,318.4541439041969,694.0048391966001,593.2776643073358,793.8612057661776,1571.5481109556774,1949.85397446991,1650.173303189349,2033.6301970406992,1187.269680677625,1126.7511687407446
CAB1,2896.2953141839207,2584.709680126484,3452.738111127332,3389.4484037740376,1095.6123402006167,318.4541439041969,694.0048391966001,593.2776643073358,793.8612057661776,1571.5481109556774,1949.85397446991,1650.173303189349,2033.6301970406992,1187.269680677625,1126.7511687407446
KRE28,96.78096821616222,166.98045076372682,166.13963482508265,151.59401102593773,0.0,59.09308658161465,195.64326895447016,570.9493817688726,115.39339669529795,43.36407329891259,164.56947254569775,269.8475361420797,57.10506222940178,355.8753955898035,189.06301250366036
HSP31,445.19245379434614,1110.4199975787835,1259.892230756877,404.2506960691672,534.7824890192641,417.5911451767435,409.6280943734219,570.9493817688725,494.54312869413417,427.44586537499544,582.8502152660128,834.5284914023578,708.7745959061045,1016.1743223467881,1213.5207314188433
