name,Gcn4_PIP2_12,Msn2_HCM1_DPN_6,Msn2_PIP2_12,Msn2_RDS1_12,Msn2_RPN4_DPN_8,Msn2_RPN4_DPN_9,Msn2_SEF1_12,Msn2_SUM1_DPN_9,Msn2_YKL222C_12,Msn2_noAD,Msn2_Gal4AD,Msn2_Gcn4AD,Gcn4_Gal4AD,Gcn4_Gcn4AD
NMA1,3654.8774609160323,1144.341531946845,2833.654354116695,1576.4891445463809,1919.3716683453936,1866.1981314257396,2414.212656650295,1802.1232884196677,2577.223004591734,380.0978498327187,1248.8393085781538,1783.80134096199,1201.754618296104,925.2446616107728
CHS5,571.620277747156,947.0195020634827,1227.0986975884884,1298.8022425119325,1169.5002336514153,1265.4745268603472,1202.1902821492727,1060.399295001444,1536.3928455894657,670.2837303100804,854.1839660853226,1147.1700668542135,396.16093025915666,525.9887265817202
MID2,612.5275846840606,2981.1240314180395,4135.11946338108,3374.1731919580225,4136.439454735599,3742.9420244340104,3671.241162526124,3866.6569645870923,4724.579177473644,1266.4593993732365,3189.876244922409,3574.3651327637285,480.7952880072143,478.47973656013863
RPS25B,2038.4295429567997,1790.3306016618944,2801.9708493761036,2724.2624002887137,1808.4119013319732,1814.0982476622817,2320.3713047642113,2413.8069633925065,3365.444084853055,886.0339923470247,1844.4263978595845,2307.3923394329236,997.0764921179349,1415.2843207766862
NUP2,2329.230807683817,485.85223911757697,858.4932029957497,681.2849592522991,731.3223638516113,465.0787805822679,694.0712528283643,843.1085550757995,1070.4255269694695,256.06140728505136,435.7489105355014,765.8375355266471,1542.839624538354,1937.068783359405
SGD1,630.6411180273444,599.3374992912484,591.7329155680609,337.72319637317145,389.9315279006107,666.3263314790304,628.5595721554756,1315.0616788271427,344.1373020017265,1922.8186824476545,787.7042017628461,921.7009330463219,1033.980617584887,1286.4111029682342
VRP1,1210.640774178808,881.9495242371693,1105.7220203357524,1128.9202656758575,909.690052000273,969.7595820976164,1079.0008386366876,963.8745774387644,1347.8818588531237,742.9106270499879,691.0828054866439,979.5380840464035,648.246891135842,952.8374978206733
RPP0,1210.640774178808,881.9495242371693,1105.7220203357524,1128.9202656758575,909.690052000273,969.7595820976164,1079.0008386366876,963.8745774387644,1347.8818588531237,742.9106270499879,691.0828054866439,979.5380840464035,648.246891135842,952.8374978206733
FKS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL26A,2127.716906732247,1646.1640758798233,2385.5125523540883,1894.8205498022537,1999.441988391365,1856.326238859684,2084.6592733343086,1968.0198110494596,2622.8975201215976,765.5131439572167,1685.1842983009246,1889.9082413859421,1297.1828619710186,1458.0015264084689
YLR345W,774.6160534362119,6927.09839848483,9393.739733322473,10603.88724220328,6468.546745208503,6587.18223987569,6564.854028110427,7434.497312401549,6360.86559434015,14099.997106398718,10609.517657079135,8099.088171304737,1056.9374150136298,1212.5820206015176
KAP95,612.4743400191933,954.960485729244,1331.7955754227835,1027.7696438593428,1395.299634549206,1528.3466762449918,1449.5721785219725,1385.6258939541876,1512.1570715527287,306.3616513270312,647.2193465555534,1268.699371055168,450.25104788127993,547.7967972907692
DIC1,1108.5623301846308,2510.768915232103,3308.861575185096,2502.71343309605,2643.5975807775376,2963.2841572568395,2787.2368387403953,2432.6005597140374,3726.6112190561553,446.13235872890584,1965.1273360000914,2969.2225543440004,884.5624515340756,919.404068120096
ORM2,1000.7060936128535,2608.246939691722,3439.0023139537216,2626.4368325336363,2727.449967560704,3054.541485331217,2852.9133928581687,2445.718303390402,3801.712631949195,488.4516477881897,2070.4369831407407,3087.1844600998315,827.0579079380905,902.2318111644245
NIT3,989.0091406396002,1528.1056543745613,1705.0184136864066,1502.1385040604346,1357.704856495243,1770.1460791210884,1835.8111635614828,1534.6625622240554,1978.9853716642697,820.1775726659779,1193.1288398988809,1513.3053138673458,579.092537409249,833.0618274361678
LUG1,989.0091406396002,1528.1056543745613,1705.0184136864066,1502.1385040604346,1357.704856495243,1770.1460791210884,1835.8111635614828,1534.6625622240554,1978.9853716642697,820.1775726659779,1193.1288398988809,1513.3053138673458,579.092537409249,833.0618274361678
BUD8,1335.1283209221085,2025.508149124744,1348.7464500352776,1428.0300476464067,1556.6517052788067,1389.5134701014817,1622.1360480125225,956.2965549439748,1492.4470494768827,1031.48483146208,1204.1169476293685,1625.1505211430238,1370.6977723702846,1750.2279257159291
TAL1,3056.750902758805,1609.193594959535,2180.8207054494505,1892.7478515363262,2004.8128686896994,1850.3030913463017,2330.010136538249,2397.433636506057,2470.879370002149,359.68584236959686,862.4081411174326,1341.8913328210235,1569.5087088915943,2026.3700303682988
ILV5,6891.585047932956,1497.1867428861246,1806.8818368485852,1870.4553143528933,1444.6165485214356,1430.9466023681132,1619.420774924895,1313.158762678318,2522.569447519225,370.1452368868154,1025.8215022758702,1646.1445629797465,3149.1019084395843,2252.0955588118954
ATG33,5243.3901748490125,1355.0707280114118,1587.8808999999228,1624.7692249740776,1406.6040453316905,1316.9825527903208,1356.7145584537998,1354.4240648920154,2320.074725145015,445.425371587155,938.3801471415726,1516.2481687445509,2575.3193547202936,1881.7653478384873
RSC2,1493.4317978289318,148.25481770738222,355.27097276133367,478.6747080620223,354.43129185658506,372.5207275866604,632.9695208469311,186.22313052619722,452.55263704397817,257.0682170751135,294.64513049467354,425.9135907356925,983.2014127058088,1367.6749227853716
ADE13,631.5334070769768,482.382157416395,281.09583536867905,368.15575402750085,324.3742012580309,285.7997342966486,398.33876451851074,258.04784388886515,382.5784181032486,274.7782941215078,369.55576206423433,588.2947397234649,965.5669003412789,1179.3544184099999
VPS38,441.68585570948136,2709.7782144190473,1656.9732928795952,2049.4364207702147,1593.9570834615142,2471.8854958857146,1977.4550284098127,1746.9567327528318,1426.567295723958,2696.336735230706,2416.492698411735,2741.347552206766,936.1574471784232,1153.5673198214206
DCR2,281.4538894695998,528.3497187940119,372.91769241654083,206.1334145826588,226.64612130102537,463.7001178451209,390.64545811700873,430.92998189650217,353.72674416303437,920.5871702298908,657.329264185215,543.8436806202284,610.1957641884056,738.1763978900243
STE11,875.2341801354053,1129.826618496451,1456.626653676106,1457.911138130985,1479.2903287641989,1088.2455311811752,1006.4685758800614,1197.5007452087414,1142.82608661563,3353.095118999274,1920.3104379696915,1576.8130181304023,1225.4625649076058,1364.8982589127788
NMD4,628.7702062695234,986.7757706653767,550.559936669688,453.8727315855011,615.4321802471662,704.2297957590738,923.3459571411975,547.3592777411089,705.6964797665601,806.204069794984,546.610648526621,720.3421511485891,597.2335982628734,1087.2469151140758
GRX8,638.4810353890227,394.20534393535,259.00252530203386,231.15695325271233,222.72130673489744,265.4610128777377,315.90895500709377,451.00914424313385,184.21287380204717,252.40465746822792,191.59750755228865,281.90723592639785,453.00665432307596,693.939956901774
RPS22B,297.08234565272915,341.1730856086667,161.18524093493613,143.75803552096386,291.3185721407822,212.9337655068796,327.3738691186179,364.2729444166051,349.1676743268619,132.4816051468879,194.2303635927597,320.8447969319069,446.67903043658026,608.9882812880672
MDM30,1375.6582379665506,1703.080705912004,1233.95031823394,1188.2758615695982,1171.7315830079374,940.5182686006784,1101.4090473452452,1445.4501407194402,902.5066277245501,1683.6431278988184,1623.3292865436815,1773.2117620319484,1556.655899207669,2164.1010920336903
SSQ1,3845.1435083907454,2572.056615935071,1977.4614276421626,2209.6677694562113,1844.8459820555306,2489.3181528869677,2564.001589512397,1558.7840169753586,2099.6782079804734,4310.95544916551,2489.0502315887093,3470.320290948554,3522.4868957536305,4535.289197123598
ARC18,1556.5342388319455,2430.285407177018,2444.932974863349,2919.8081636404013,2574.1724340296264,2902.5737734030763,3162.0339738343882,2968.8255511742227,2787.0850876019335,1624.4690841784104,2065.491169981553,2277.0862382403025,1168.189507015479,1893.3023197954599
ROM2,1556.5342388319455,2430.285407177018,2444.932974863349,2919.8081636404013,2574.1724340296264,2902.5737734030763,3162.0339738343882,2968.8255511742227,2787.0850876019335,1624.4690841784104,2065.491169981553,2277.0862382403025,1168.189507015479,1893.3023197954599
ELO3,1297.3649263788307,720.0081352130953,526.3061176715179,779.5295688992153,753.9947802514016,662.6624674414879,619.9594153493306,639.4428717182594,653.1311285657496,526.552848548608,353.9787674034033,658.9751728920857,862.364104941366,1362.7285957349422
VID22,1121.964397107309,837.5538822164838,377.2001666590269,632.5632424366656,678.9867349077862,695.7564186807402,644.9443568164272,913.2233522938949,608.9313310859355,369.72297875685445,446.0144221295818,637.1619949220732,512.4848191705179,813.9534988301311
STP3,1121.964397107309,837.5538822164838,377.2001666590269,632.5632424366656,678.9867349077862,695.7564186807402,644.9443568164272,913.2233522938949,608.9313310859355,369.72297875685445,446.0144221295818,637.1619949220732,512.4848191705179,813.9534988301311
PSY3,653.0543086393468,903.4232191387197,287.0439628785479,483.71141774587534,376.67225724677724,485.3053685977877,669.3850787209874,516.3720164542916,662.2321366007884,292.93261761411634,550.8348095732632,660.2759978932144,774.8255579644816,1050.9603081602943
SEC61,1478.3943369994106,840.0381755673022,1314.9295570788722,1021.4175461432974,1215.0264618088909,1135.5440017933563,1310.0479551050698,1226.7436549730623,1618.8778446344022,535.2685763834263,572.6753709353562,995.3053955343447,627.2331050501704,1020.5808047486909
CSR1,1487.0145483465344,983.6920736225337,1363.898516409035,1106.5418493554562,1262.9793179464564,1247.9440516971708,1364.3745255151766,1251.4545475743607,1652.043444788193,628.0332058098821,649.4133424137875,1059.9793630120282,652.2081536225324,1044.317707398129
CTF3,1388.857167639154,480.54313968517886,324.74007747470057,346.74413422304724,772.0197768786602,314.90364159255057,440.6975048900492,702.1224157596392,294.5319582840124,1067.2664359853682,568.1481271353413,539.2459148095661,2546.2816022247353,2091.5699795660835
NAM2,2254.34325241806,1352.3990076895366,1072.4591273279382,1408.9692297714964,1421.7104947124863,1345.7944493290456,1093.1106933354286,1092.473379225102,888.41602623579,2163.605282001424,1608.3497220492711,1522.066723051996,1921.3166006436606,1530.4938109504722
SMC6,2254.34325241806,1352.3990076895366,1072.4591273279382,1408.9692297714964,1421.7104947124863,1345.7944493290456,1093.1106933354286,1092.473379225102,888.41602623579,2163.605282001424,1608.3497220492711,1522.066723051996,1921.3166006436606,1530.4938109504722
IKI3,368.31665767334175,2610.4994912214306,2002.0765393417444,2411.9910566809162,2378.8905131917227,2950.9886926540885,2353.733257814949,2762.606960362374,1847.6861766021152,8911.50369308292,4633.085023459617,4291.739546706573,755.938796258397,908.9387558595126
VAC14,368.31665767334175,2610.4994912214306,2002.0765393417444,2411.9910566809162,2378.8905131917227,2950.9886926540885,2353.733257814949,2762.606960362374,1847.6861766021152,8911.50369308292,4633.085023459617,4291.739546706573,755.938796258397,908.9387558595126
REH1,2916.8181046824575,1256.0099168093598,1638.6064662669573,1277.3666451244421,1450.051026251647,1471.2123036014239,1600.5100173529736,1207.4185982998365,1596.0528481853225,223.65181057865095,689.2984953217183,1337.4754557089389,1543.4101520043343,2119.7677359157747
RPS29A,2916.8181046824575,1256.0099168093598,1638.6064662669573,1277.3666451244421,1450.051026251647,1471.2123036014239,1600.5100173529736,1207.4185982998365,1596.0528481853225,223.65181057865095,689.2984953217183,1337.4754557089389,1543.4101520043343,2119.7677359157747
STE23,3064.8450749849217,2690.434814785215,3974.9715981261334,3172.922508753154,3196.9251123949152,2906.020639858166,3020.4695993923497,2772.1854385226115,4015.1624863163224,1490.842328066069,2596.5773381568674,2993.1598080883973,2401.082739200022,3035.986510763314
ECM19,3064.8450749849217,2690.434814785215,3974.9715981261334,3172.922508753154,3196.9251123949152,2906.020639858166,3020.4695993923497,2772.1854385226115,4015.1624863163224,1490.842328066069,2596.5773381568674,2993.1598080883973,2401.082739200022,3035.986510763314
ART10,555.5307578463676,1444.7352156773559,1057.7912743338347,884.2878696675041,1184.96339725925,1190.1221445840097,1167.1092731678436,1019.2669728868204,1189.795003528705,1159.4004841567335,1129.7858246702672,1559.6583842576554,714.3056292902511,852.0968974009502
CST9,0.0,0.0,621.3050388330797,810.0099080411952,313.2783215611744,0.0,241.52608903804617,0.0,430.0617505188439,161.01018711453872,176.9804191573454,77.28463764322952,125.17408750608745,142.00937802544956
COX8,1016.1097363723333,3086.1423587635777,2625.8621899756026,2691.516434633813,2718.4361602403405,2534.317809078073,2729.4825830791333,1246.9263310611254,1921.6068820597052,3268.725047746726,2832.304218825091,2758.526516222048,674.2130732004589,1204.5264773889737
VPS33,1002.9850291034816,1323.465321989034,838.0434545862613,60.542626610373325,666.9201070144081,644.5228898445387,867.1744958882462,630.4772712943699,339.63327849165535,325.8398305438498,823.2514351370679,1248.4069969994482,1327.8409121714783,1838.7064083150806
AFG2,921.1016748431812,675.3534245319943,555.145082432426,506.44505797134997,372.291428917349,983.0145676938773,824.916497440969,583.4882316183598,513.7541857304598,1083.673276817018,803.4413818489282,1152.02322657513,1592.4640681961198,2166.1544888840526
SKI2,1062.9918180193981,645.5602964060404,415.6311354670462,288.6742812277455,628.7808811319156,591.5730920446624,512.4139694202347,399.32539981109596,525.0997424223538,271.74079896760696,431.385025994098,683.1575222362943,988.0815267545277,1402.0005521445808
BDF1,622.4848456298082,4944.446602691471,9218.581253207776,7694.99372337191,5922.428380610754,6561.718147926001,7120.816542971386,6213.35546153452,10277.810139005207,1586.3571436679763,4198.662677277271,4920.831347988806,231.87243485009083,311.7004026114561
DUS3,636.8807977429793,1363.4699293109152,2063.4421902299882,1622.6497255754757,1534.757444430372,1602.0253662768332,2030.1775358772907,1480.9673564927157,2646.545870850946,668.0692928216467,1088.2889577271496,1510.9236029300146,453.75245208363117,642.9108893218244
DUS4,697.8480071940769,487.3901222980953,454.9989969159126,145.302303864896,417.17556617451896,440.1085910562115,411.57439553779943,596.7142210205188,454.0061952530425,615.6158086432981,529.0738734261776,572.8881594748916,758.3958291992716,1020.6446267789503
RPL31B,1362.9719692017866,2777.4139117022314,2932.19840645596,2534.4178761412604,2531.7528581609304,2732.177900699593,2903.395624272117,2361.3963495957014,4220.364080855852,1169.601271863181,1475.0230058892005,2678.672455255178,744.3267971890591,920.605835785088
YLR407W,1408.5325462203837,2735.2207475346404,2771.463345139684,2283.3073095235536,2478.6596954300676,2690.5919253893817,2793.0850475601083,2548.17962245758,4124.341671307855,1089.710680012813,1452.3399258510217,2419.1589466222777,620.583821863172,720.9842936712789
BLS1,1636.0661460245726,1466.902300741508,932.1004007788308,1249.4492245256706,1235.9684811482034,1190.2572550065727,1416.1965699653892,620.413738743813,1008.5242047272193,1626.8897946898683,1557.242077734847,2244.403809110214,1021.1803380327434,1670.0529703581249
UTP21,1174.7523115621707,1054.0349276760821,662.8617424607789,755.883601698513,868.8500488842786,537.9586881851305,767.0834992317793,1133.8358379753981,883.7229242512717,2263.9098851090434,1294.103662890908,1358.9723575506248,1157.4246447043527,1618.273267475027
VIP1,1174.7523115621707,1054.0349276760821,662.8617424607789,755.883601698513,868.8500488842786,537.9586881851305,767.0834992317793,1133.8358379753981,883.7229242512717,2263.9098851090434,1294.103662890908,1358.9723575506248,1157.4246447043527,1618.273267475027
BER1,711.4642491667776,312.189929952207,482.5533589231005,523.6576889129035,646.0613287056822,720.1903792328434,600.1412340583317,580.6680096585965,600.1601075785397,483.38455022865736,625.2366950625652,761.5844355985446,649.2582112941728,907.997113711314
INA1,1163.4458386312026,1792.5782702393246,3175.3807561302347,2282.6521500108875,2171.138866018524,2380.467664657751,2587.1139718133563,2334.3255484679703,3995.8220035826057,795.552564968088,1236.7969512808256,1821.3355453893912,676.7425485263319,700.7704374038526
PUN1,293.85516236336525,719.0346646331285,700.577819387915,585.9300758103208,778.4666158313971,718.476860114127,712.1041878561371,525.6762368182835,883.8972455860605,442.3139444818577,560.637479088759,840.6264544960217,395.8196650600475,435.5357976806424
VPS36,787.1787707714716,2153.8226824781077,2002.3766302996257,2243.3238018701877,2268.897105007508,2377.712654909038,2346.629133196954,2141.685340234975,2495.626782451724,1085.6009163272786,1783.8139896589012,2603.893381510911,604.9311893987633,810.4943024472504
CDC73,743.6274924824243,754.8939874624976,590.5833757705891,418.8718954887288,768.85538331372,868.1603453271935,843.4359480851755,856.5300880568054,518.458594979091,762.2616230898996,526.543398253173,837.6034453049696,993.6785750931653,1263.8386534602387
YLR419W,743.6274924824243,754.8939874624976,590.5833757705891,418.8718954887288,768.85538331372,868.1603453271935,843.4359480851755,856.5300880568054,518.458594979091,762.2616230898996,526.543398253173,837.6034453049696,993.6785750931653,1263.8386534602387
URA4,660.2049214417522,225.16161769944938,294.8430945706301,251.11640267309826,377.72780981918356,320.480400615992,379.3362026564623,295.42864282470083,333.1747839100909,264.9632102937758,304.5291162272519,377.32544276976563,693.2489581477204,1080.129715809602
RPN13,2620.0860384161197,7641.729326689374,6714.2915300157365,7192.537164549567,6728.313766063267,8480.256507481645,6958.254736236184,6617.311938861777,5604.995143737886,12701.3885001049,8442.094129644913,6943.820283676386,1549.267973159275,2714.814201228082
DCK1,2620.0860384161197,7641.729326689374,6714.2915300157365,7192.537164549567,6728.313766063267,8480.256507481645,6958.254736236184,6617.311938861777,5604.995143737886,12701.3885001049,8442.094129644913,6943.820283676386,1549.267973159275,2714.814201228082
TUS1,1600.8774958632175,784.1223751617408,641.1757936441783,722.6762225551693,611.8574970559612,586.8090232723599,604.0816288454358,925.578798594544,501.645903451426,1126.2999374258038,879.7609240430371,717.2495150381995,2233.100787082021,1942.266548372111
TDA5,2516.714249872989,876.8433545994562,739.9715386162916,1217.1453114253675,1104.9030244095397,705.0724346518411,1089.9337570133212,1071.623730557495,677.9344467142123,1799.5150547226854,834.1597866771704,1795.623706766614,3482.0241628185577,4300.843455893141
MAG2,1564.818960203394,882.1378325826015,575.7668061566303,520.5099436259331,900.2442068948741,698.3246184784626,963.3637458282974,322.9603941992791,674.0730501827213,859.8027085752846,991.0654856402931,1259.6751693422916,1053.6591474196246,1644.0914808997286
CRN1,1056.2053071313685,1568.5705303225009,692.0091912813868,771.6377192011271,1677.8002170092916,1102.2612542629959,986.1258036469183,1104.7772226324967,1223.970944689289,1498.3576449894613,1285.0232488600375,1591.5085782382323,1305.3488718274882,1991.9727733613156
SEN1,1851.0611292271074,1090.1452992499535,806.2069423947411,834.57040510716,1151.247868759054,845.9166786217477,1083.1985155138354,871.0491733998726,792.141423461416,1620.0780873304293,713.2897674146558,1192.5317275505356,1985.0014170563647,2238.179625185446
IMD3,1039.3897592326641,909.2390414127508,936.857293440816,1082.1679945532112,963.5688537107753,1025.5281426585839,1096.2740776319856,752.090604518514,886.0227322657777,731.5908184284754,680.2340833319021,993.7520093530653,1037.4139059228999,1098.998805782959
CNA1,1641.101489340862,1005.8720436055776,576.9168224891762,610.6071719276742,695.8451935750938,689.6060924481891,775.2233481251358,510.2640980853266,565.6098255640354,1271.02966286803,854.3787576071974,1116.1531640298497,1981.0770443543781,2186.2023445901327
TSR2,1641.101489340862,1005.8720436055776,576.9168224891762,610.6071719276742,695.8451935750938,689.6060924481891,775.2233481251358,510.2640980853266,565.6098255640354,1271.02966286803,854.3787576071974,1116.1531640298497,1981.0770443543781,2186.2023445901327
ECM30,693.2458617425475,3169.1819111648565,3884.056173365743,4707.368936770106,3339.9989150480633,2910.6237950056793,3407.4151458792967,2826.416153154693,3720.711662854958,1687.5916403802025,2294.3757814728638,2012.5164880369987,343.15739580527764,577.086630046458
DIF1,2519.508975986273,2048.7560326391795,3102.2948081124114,2348.0591029992565,2483.9834089635824,1734.8428861878647,2084.258996719978,2396.192088171258,3684.857726696422,776.9839828818039,1446.2820394218004,1645.7395133895318,617.2586219877813,618.8977474859065
CAR2,2519.508975986273,2048.7560326391795,3102.2948081124114,2348.0591029992565,2483.9834089635824,1734.8428861878647,2084.258996719978,2396.192088171258,3684.857726696422,776.9839828818039,1446.2820394218004,1645.7395133895318,617.2586219877813,618.8977474859065
MRPL4,879.5308506714002,1376.2260627920336,1549.4599921063764,1149.4851225795228,1175.8038156327239,1206.29497151153,1726.1571440496778,1155.1152396609004,1607.9510420404545,846.2938211540013,632.308734723657,1422.4380200192008,514.816306649731,524.4263601392653
SEC39,543.569903172887,355.4688814922505,307.9394546441544,226.3813189259104,431.40712243399383,445.5877331997186,451.9953360122993,325.7847782474628,314.8276371152194,586.2682571946789,513.5812636086698,498.2714863298613,1163.4902346345432,1158.4035969110535
RPS1A,2103.7838481410786,535.0053002391896,650.4486822321529,752.9075716313575,843.8728111990972,762.9080885543756,778.2200568985756,629.3576779398036,707.7759250595964,379.3097423798345,503.4802607083871,961.0764457696123,2533.2077194777053,2218.1983710795885
SIR3,3111.8245264086295,2103.0456711316683,975.5430989566407,1102.5316940525386,1821.8305362344809,1750.5118697022021,1686.6452752597017,1774.446742894971,1366.3167358433261,5322.089544282245,2780.5078027353975,2538.3163509956967,3354.1505356339717,3802.486911314256
ECM7,3111.8245264086295,2103.0456711316683,975.5430989566407,1102.5316940525386,1821.8305362344809,1750.5118697022021,1686.6452752597017,1774.446742894971,1366.3167358433261,5322.089544282245,2780.5078027353975,2538.3163509956967,3354.1505356339717,3802.486911314256
GMC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YLR446W,691.8412962491708,669.1361627062022,667.5929182299294,786.6603397002598,619.7884955719549,730.2236875716671,874.4921458198833,588.4370162143196,389.64977174130144,405.5708667485517,572.585218609904,692.3432573241698,1307.3258871097812,1021.9411667472006
VMA6,1039.1288895056487,2237.065442972917,2367.465010025295,1643.6358907819415,1904.3708232127603,2093.5307255439566,2215.6437809171102,2067.4923015224294,2669.081491151294,460.2387884153337,1050.9199062643436,2063.7818001151104,671.8204080154154,991.2873105018589
RPL6B,1081.373246041177,2956.478501089447,3144.2881987354262,2418.0395203549156,2278.680630237355,2776.4541388892785,2946.45348895151,2259.684672413599,3177.222203849691,542.7316936045536,1415.9571936343903,2593.2999331746705,982.8471786485389,1261.8434798511219
FPR4,221.64219402884103,335.652493000127,196.70706080892077,279.15124192038365,305.06759662862623,403.7563145477112,213.66798734310777,371.0859153800252,251.53064113347475,926.3451375951319,364.2542382885474,356.83195930091716,595.8855826982145,558.6877821754306
HMG2,1152.928177115396,1981.8645827993987,1685.9466796136307,2209.2540197112057,1842.812565597413,1654.9741144773072,1748.583179923602,2061.0786748657824,1481.514833315115,2755.5618245530723,2227.3718620902278,2293.9972852843944,1407.8271611080174,1918.8772138144122
LEU3,5103.914327404816,1284.391459341601,838.4541664535266,998.5014605728683,1032.5273881227783,1504.111355062896,1244.72588048788,932.8444870003731,654.2467792703944,1132.2793207686047,1149.2726922377178,1453.7140932252003,11185.907515673722,5654.304383680876
SST2,519.7786198028468,695.5561797284647,483.18057312259225,754.8876403078355,829.1338124462519,730.5465191172042,482.767502357519,772.2314604819896,722.5506596468333,630.429225471477,633.0325012290742,759.7305004786277,740.9635760770176,855.2218197166231
FMP27,722.1492209545067,4142.421724193664,3735.5559107293884,3517.310418461735,4106.45234580439,3711.4687620523996,4002.2580514182737,3511.587057329786,4309.144644317891,2683.3934117837453,3939.4386690134465,3537.5232825430853,636.8795222983732,830.5306199296248
PDP3,443.2843880576821,585.3807744845537,469.2293046318631,476.98429712096186,430.3770941989551,436.2774761557095,694.5720091099923,492.40119167738476,533.4803600917066,373.5920664855892,332.35221330583425,444.92252376992604,496.05444166055855,596.5663098021536
YLR456W,2187.326008787729,567.1885688840525,437.21612630532104,414.40167014660545,442.17105077273254,727.4930901875481,388.8607545750485,607.3795678089157,284.10380885254744,791.0717446190049,462.9226320528153,734.3814297983407,2640.2430954322613,2189.4574716719144
NBP1,2098.791115284497,435.6245805849617,431.2373816549004,495.64939186309914,676.834459734195,663.8171021463527,686.4159089696052,657.8529580986819,505.88666723119843,842.4758095720463,700.5228014739197,777.2578344635534,2284.5792000520455,2024.6906478386197
GAB1,2098.791115284497,435.6245805849617,431.2373816549004,495.64939186309914,676.834459734195,663.8171021463527,686.4159089696052,657.8529580986819,505.88666723119843,842.4758095720463,700.5228014739197,777.2578344635534,2284.5792000520455,2024.6906478386197
YLR460C,1875.4924180172638,1611.0293875012903,802.8651636136656,1213.9626367994128,1269.972151253607,1363.737480033005,1089.250312610196,1354.0365884588387,1070.0003067716489,1866.2025353490162,1354.3239694426013,1546.9808729713222,2021.7648336727125,1792.1308227875845
YRF1-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YRF1-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPT7,1304.2040178004033,1133.2150509056253,712.0748685603,605.3103681126679,1181.16126288468,1079.3107284491373,1156.694348720277,998.1920924658474,973.6891676463028,495.32277248969626,444.04373821551184,983.1501376621355,686.940815724266,1429.202224755568
YML002W,252.57584875540857,353.8704663929585,367.2701420699177,356.20124956602865,419.4453664366355,449.76161538802603,345.81656344307214,332.7490808518867,370.44680228839076,380.4169611240513,568.1532773949388,486.18919925735753,377.4722154951415,392.23624164460307
GLO1,2481.2085908548174,4086.1904537313367,5118.081128438211,4563.970636774877,4072.3787370698137,3651.8680642607055,3888.9494812264506,3246.7866033861505,3907.279021459719,3619.6223977656946,4128.793364090477,3106.9218493355606,1562.6943596044669,1571.2014870196833
TRM12,1249.9657218851933,309.62679131800985,210.5082694267635,357.22687109172244,364.52628179474743,378.6210620450033,275.41153558077343,488.00849014904685,362.47910946196896,288.81595924885016,376.25112378439525,423.856425811154,1065.0217820707594,1207.8763264267448
GIS4,732.4492424441387,1565.2872963491386,1103.3919490624553,1334.8372849231262,1454.1396279209928,1250.3151302349909,1341.1516350972272,1087.1429806046476,1516.0120786601842,365.46601517770125,870.5000258327373,1685.7348881902624,561.5518166765976,878.2767266839327
YAP1,975.6836507938664,922.337469185254,1405.4230359622768,1084.972579536891,1173.1720423738384,1104.7142509813207,1183.104797454851,1056.6132976720032,1491.7295684632045,207.87452230997536,584.9238456718485,1041.073937476782,418.0758055993776,528.2556500544782
ERG6,804.4083394982198,695.7235064514008,1095.2777392253288,1215.563887153906,1082.2319255144564,1054.6442433994735,1074.5212223839924,979.353711437836,1306.451875198623,352.44512642331233,592.4586257976285,831.0320675566464,426.2730628075257,471.1705373977004
SPT5,1923.803680428482,1147.1807179961197,676.2385926184121,603.827443392324,631.7115981487738,742.8200400537576,821.7712889526008,483.9000682002721,746.2048133617818,707.5923306168697,657.2596462475723,1103.2307598614361,1452.7221140823005,2401.38883044696
RAD33,1923.803680428482,1147.1807179961197,676.2385926184121,603.827443392324,631.7115981487738,742.8200400537576,821.7712889526008,483.9000682002721,746.2048133617818,707.5923306168697,657.2596462475723,1103.2307598614361,1452.7221140823005,2401.38883044696
ERV25,772.0800985774492,948.6756976306949,1003.3144290989848,989.8671239586894,775.9104268002441,1054.154919081152,1130.6285746768071,756.305970937367,928.9449931322416,553.2097115190463,557.647680395334,1020.6978149866745,782.278147571171,1116.1283615892407
UBX2,574.2337781493737,989.725293957913,638.3609229130443,675.706461152806,743.5591218643765,786.692738811522,714.6204169772712,879.4729575106824,743.2169285518736,1066.0395132309,1022.5222632120411,1095.021829245821,433.491318892552,463.41556331037964
TRM9,2078.0441709551355,156.62146774924344,420.50166408454356,369.4707250045095,473.7502090787282,394.321787975703,448.66276392241207,432.58070650172715,418.443837527028,321.2194051875825,378.2105714307963,587.6266237567905,3561.8375182526956,2819.114571123219
TAF11,2078.0441709551355,156.62146774924344,420.50166408454356,369.4707250045095,473.7502090787282,394.321787975703,448.66276392241207,432.58070650172715,418.443837527028,321.2194051875825,378.2105714307963,587.6266237567905,3561.8375182526956,2819.114571123219
