name,dGal4_med15mnase,dMig3_med15mnase,dMsn2_med15mnase
GSH1,3630.1814026926922,3856.9206251178134,4473.8929109938945
MEF2,582.9371938811282,678.1758403185577,828.1128010026798
GSM1,582.9371938811282,678.1758403185577,828.1128010026798
PAM16,67.07038046366321,333.6822664876871,261.6741589604484
SET4,542.4836923114491,399.58591838754944,521.735011355061
IME2,3160.5160077078294,3819.9946568682153,2905.8199509784577
YJL107C,3153.8273314045814,3813.183292364828,2910.8563479477148
PRM10,769.4756155205689,107.20625970054797,501.42740800077365
UTP10,151.49493468063366,226.00298144242032,605.6324414973237
GZF3,602.1253302492395,680.8220456713204,649.6677297424201
CCT7,408.4049265676513,697.5010299224608,564.8220091845756
MDV1,242.89241088015433,240.07325130525388,290.9269115748744
YJL113W,0.0,0.0,0.0
YJL114W,0.0,0.0,0.0
ASF1,6957.12241254285,6360.790800202983,6410.717311165861
NCA3,4679.998303129292,4116.400239627401,4510.448448629606
PHO86,0.0,0.0,0.0
YJL118W,329.40344479966865,424.4673017870765,454.2284462562982
YJL119C,556.4799469884674,659.8970645912239,803.6924800397918
YJL120W,83.19660177298013,372.07733591083576,24.295056446912017
RPE1,68.17448746392498,100.35770256980045,111.63138049394878
ALB1,181.10115180010092,89.96833708438018,133.06618634627927
MTC1,181.10115180010092,89.96833708438018,133.06618634627927
LSM1,557.3839193280518,284.2229255495336,282.4072385725141
GCD14,276.50761358994595,171.28233049114925,323.93097235715663
NIT2,137.72831486372334,175.22809383440537,126.150982110997
SPT10,137.72831486372334,175.22809383440537,126.150982110997
PBS2,1052.9663085273799,841.727225723248,693.621203091647
TRK1,755.4199180928576,937.424546894043,659.192097683891
URA2,7696.1277218476025,7558.969555980044,10793.72606771082
AIM23,132.69396866824263,231.98028131712047,212.43095602404506
YJL132W,734.573901033307,634.0367685390963,984.5653755680297
MRS3,6851.2713333000465,6745.201275155319,6332.640158874154
LCB3,729.39614832357,838.7275663712445,894.2988810484906
YJL135W,0.0,0.0,0.0
RPS21B,861.7016792652746,910.5579020718017,931.1519856041518
GLG2,1286.216912685211,394.6890097485365,591.826426601822
TIF2,700.8918008695896,719.6424108595562,356.67893775975506
YUR1,396.10197298414687,340.54086468274886,392.8302123088729
RPB4,1441.4667519835225,1514.9451702164918,1273.773252763366
YAK1,1441.4667519835225,1514.9451702164918,1273.773252763366
IRC9,473.4263601870384,371.06340024063985,116.62084487065141
TIM17,1065.1968957789627,681.160543817073,795.4363450691928
ROQ1,2543.4795609185085,2325.231526724494,1830.544119973379
SFH5,459.49530779909605,561.127698094137,395.24430851377065
IDS2,171.90433762477576,253.36827871575113,231.8872861332452
SMT1,171.90433762477576,253.36827871575113,231.8872861332452
RPA34,379.822184560913,461.1794449441969,838.0393536291822
DAS1,2724.8178438597474,3113.3397411541173,2672.118110214494
YJL150W,0.0,0.0,0.0
SNA3,2724.8178438597474,3113.3397411541173,2672.118110214494
YJL152W,0.0,0.0,0.0
INO1,1164.7957656320602,1044.0897893070162,1399.7410034853924
VPS35,252.05915443227474,239.273259120505,247.21413857337308
FBP26,536.7345592666811,423.2043979081128,823.0850629319436
SSY5,193.13972733740604,239.29736634976862,240.77995207535295
FAR1,0.0,0.0,0.0
CIS3,1800.6711564089233,2064.185168406767,2094.5816734765012
HSP150,22353.727737684632,22153.77604700335,22908.661978624157
PIR5,15241.109594076783,14406.722543486125,17245.159136731094
FMP33,610.8904434493911,598.4731520818177,483.7163558834229
JJJ2,387.0309335898867,586.1198093274726,527.0136084351889
YJL163C,587.9931164795237,478.11528456026656,607.1913702874724
TPK1,4383.683901858968,3200.8411273702845,797.3043789195008
HAL5,3141.0275324030863,3429.5449193023846,1372.8356223554315
QCR8,1113.4009179344007,1282.7904951511675,1296.615843391442
ERG20,508.1421096213164,363.42793649111843,744.1503942697749
SET2,508.1421096213164,363.42793649111843,744.1503942697749
YJL169W,0.0,0.0,0.0
ASG7,0.0,0.0,0.0
TOH1,398.2888108976705,491.0819105780515,832.1335516987464
CPS1,275.5565491992002,555.9835332583007,542.9871734750327
RFA3,126.41213603677427,233.4845302210751,273.78337102888185
KRE9,0.0,0.0,0.0
YJL175W,18.01754311546589,0.0,0.0
SWI3,910.006568229888,790.0548133750033,904.6758537955066
RPL17B,1473.9904628211195,1496.1552013255925,1649.0352482669798
ATG27,1473.9904628211195,1496.1552013255925,1649.0352482669798
PFD1,85.9922326802668,189.29671489862585,198.6661656543285
ATP12,85.9922326802668,189.29671489862585,198.6661656543285
RBH1,277.6631853349158,128.01522619596324,266.01613175913013
YJL182C,0.0,0.0,0.0
MNN11,207.13269894769257,631.7876531595087,263.47640520695546
GON7,288.8795288985404,453.1823129813881,789.4425127953351
ATG36,288.8795288985404,453.1823129813881,789.4425127953351
MNN5,366.3755742327701,426.1682342831706,457.93867869171385
SWE1,371.0086567481756,437.64217037678884,458.9271237427789
BUD19,0.0,0.0,0.0
RPL39,894.2655226527501,716.0659167628471,965.063686157967
RPS22A,894.2655226527501,716.0659167628471,965.063686157967
RPS14B,971.134805156814,686.9646545913685,895.6017668965226
SOP4,971.134805156814,686.9646545913685,895.6017668965226
YJL193W,75.40515376147027,56.14405331003219,91.10103877748631
CDC6,1140.2774755634894,1647.6557143785699,1740.5868113653028
YJL195C,0.0,0.0,0.0
ELO1,1140.2774755634894,1647.6557143785699,1740.5868113653028
UBP12,353.4460044528798,439.9936575204068,233.31830427484536
PHO90,892.8816890168971,835.5599208687265,816.2409210210283
MBB1,892.8816890168971,835.5599208687265,816.2409210210283
ACO2,368.30869077844227,198.35685764165194,690.4094764490194
ECM25,671.4535624302116,367.65886522704295,546.8165442277208
YJL202C,0.0,0.0,0.0
PRP21,9.008771557732945,329.22983072738657,136.1546080575598
RCY1,9.008771557732945,329.22983072738657,136.1546080575598
YJL206C,189.08061365525919,46.218164783966984,138.41500222963262
LAA1,627.9877564571375,560.5949176773078,1158.9499739587166
NUC1,90.6255582869654,64.65132563768303,107.86852715227019
CBP1,852.2182797749954,573.1049830546751,594.6848771503693
PEX2,19852.114357415507,21925.54881674536,15475.116269333574
YJL211C,0.0,0.0,0.0
OPT1,19852.114357415507,21925.54881674536,15475.116269333574
YJL213W,1646.97175822909,1867.8874087847094,983.3730476690453
HXT8,116.24221364816704,0.0,564.2401772836713
YJL215C,116.24221364816704,0.0,564.2401772836713
IMA5,53.78990487814647,70.27005856904836,25.88409706341329
REE1,1758.8064045999495,3046.4613197100102,1903.9202184822052
YJL218W,378.9559136581612,583.8701545046439,340.39000282907665
HXT9,0.0,0.0,0.0
YJL220W,0.0,0.0,0.0
IMA4,0.0,0.0,0.0
VTH2,0.0,0.0,0.0
PAU1,0.0,0.0,0.0
YJL225C,0.0,0.0,0.0
AVT1,212.1489953336471,284.0557863989334,356.99666044355365
MPP10,553.2899310598158,238.86306985911565,176.31358972199547
MRX12,319.5506483678962,276.49202919873665,462.55199850961196
SAG1,126.90915299902008,54.26472621379869,159.15007187771678
APL1,286.1611241175343,364.37245245573683,413.0721582724796
POL31,113.69288103743736,188.40025672183847,214.57465169424464
SUI2,411.1432983110339,525.3679990647762,973.1118685387113
MHO1,1565.1322173866024,789.7361861200118,834.5018100966089
TDH2,9182.366677860451,11493.3960834947,14714.293539615057
MET3,3010.990127694179,5424.930076218828,5359.1355847201685
YJR011C,163.14254428515167,119.49533393848569,296.93730195876003
YJR012C,129.2861872407476,387.459722908174,349.97921465913635
GPI14,129.2861872407476,387.459722908174,349.97921465913635
TMA22,98.62234126360276,160.68970154158689,364.5313104348195
YJR015W,1164.0174439968503,1446.0714167147692,1812.5373646883584
ILV3,1733.8553376652726,1416.701744494775,4007.6326624078333
ESS1,1170.957376200323,1207.3758774532866,1243.6639335992998
YJR018W,3544.1104980956825,3155.9876921565783,6232.60672795877
TES1,530.7695433441979,627.3110273480133,500.1310421121718
YJR020W,211.6965796756267,380.7324147524853,242.0389863291051
REC107,910.5387691636614,1198.2708680592148,335.61776315997815
LSM8,910.5387691636614,1198.2708680592148,335.61776315997815
YJR023C,0.0,0.0,0.0
MDE1,0.0,0.0,0.0
BNA1,1547.4954003787789,2040.5943597896912,1860.4312550721552
YJR026W,0.0,0.0,0.0
YJR027W,0.0,0.0,0.0
YJR028W,0.0,0.0,0.0
YJR029W,0.0,0.0,0.0
RBH2,45.177802617150775,34.066376101675374,153.34898731000283
GEA1,131.31712557891444,118.19279824531864,228.77945824379796
CPR7,131.31712557891444,118.19279824531864,228.77945824379796
RAV1,204.37737636320327,484.0009575059204,375.1326373957967
PET191,204.37737636320327,484.0009575059204,375.1326373957967
RAD26,169.56865149328968,502.7336785205666,55.699522730807814
HUL4,480.670670052573,329.8979967237382,429.9020262742122
YJR037W,0.0,0.0,0.0
YJR038C,0.0,0.0,0.0
MLO127,149.94853433709517,191.79490358230697,200.2223121237367
GEF1,139.67831683233976,412.4933041028619,262.78338231769453
URB2,161.2619881052748,375.4563444815975,324.34253247174036
NUP85,161.2619881052748,375.4563444815975,324.34253247174036
POL32,99.85089757038628,148.59587406612752,145.9852537898019
VPS55,793.6581565796705,863.3086284434626,465.85085545097024
SSC1,2038.192925653775,2334.8271479172527,2106.307955264174
TAH11,2038.192925653775,2334.8271479172527,2106.307955264174
ANB1,997.0161026031307,1416.2584102357523,1425.7827853675958
CYC1,1135.4138714071469,1471.0857718048892,1571.4602070422593
UTR1,510.73166193743066,627.8969072625916,420.78376514066576
ISY1,510.73166193743066,627.8969072625916,420.78376514066576
OSM1,518.7847306051921,580.694101152904,662.7060925568866
RAD7,71.00395007392002,142.70342259642052,254.856199964987
BFA1,55.077138121108646,342.6973216944782,249.31508806828708
KCH1,41.60542915352313,196.01130173559636,80.87652730164503
HIT1,749.376971741752,871.3294066589625,1162.9867364157249
YJR056C,207.23541836608004,142.09950767108205,376.7575763536066
CDC8,117.61637820794719,283.556965510848,146.00950486846648
APS2,3245.148743539065,3295.4884059685182,1897.5537223480412
PTK2,3245.148743539065,3295.4884059685182,1897.5537223480412
CBF1,429.3622833497561,388.40560231079667,861.4640510287263
MNN14,0.0,0.0,0.0
NTA1,189.69633473197646,331.6788542472239,285.93403344343545
RPA12,189.69633473197646,331.6788542472239,285.93403344343545
CCT5,534.3374021812028,462.5394625487373,640.9698051886314
ARP3,628.5752074318705,298.41500238038145,623.2125282025576
TOR1,628.5752074318705,298.41500238038145,623.2125282025576
YAE1,127.38311419778611,20.62908330601453,244.66439604759347
RFC2,127.38311419778611,20.62908330601453,244.66439604759347
HAM1,12.215283468112467,125.87237271466496,164.92557112250236
LIA1,112.24256710025101,202.25808058320163,171.86058338368042
YJR071W,0.0,0.0,0.0
NPA3,154.58175439117275,40.77942193128126,652.6431391905711
OPI3,459.997540711546,499.50442646704533,554.5843817397689
MOG1,73.17701293711993,155.09441972249178,626.519656424091
HOC1,120.11695410310594,95.53983345965223,24.463507341444622
CDC11,443.8992063202254,452.16114506964107,387.6459854955531
MIR1,281.1872196358794,279.2629260786274,380.1009589962478
BNA2,0.0,0.0,0.0
YJR079W,0.0,0.0,0.0
AIM24,120.11695410310593,0.0,183.64795569771758
EAF6,56.3048222358309,103.14541653007265,139.3445015231847
ACF4,30.41922863650085,233.97622758113104,139.6873223080546
YJR084W,30.41922863650085,233.97622758113104,139.6873223080546
TMH11,317.8400682884401,459.72534931350015,478.40558335024167
STE18,0.0,0.0,0.0
YJR087W,0.0,0.0,0.0
EMC2,811.6247635447601,394.0117485198224,626.2912889859547
BIR1,811.6247635447601,394.0117485198224,626.2912889859547
GRR1,1279.8748260972875,1277.22201838508,1390.671770585569
JSN1,727.9749424673203,1492.7258499294767,967.7262881026109
BUD4,727.9749424673203,1492.7258499294767,967.7262881026109
FIP1,1073.1940753205708,909.3963162329032,808.1489992681778
IME1,150.21836679891052,266.26930669001297,164.5958698280938
SFC1,876.34392096655,1002.5462584059576,962.5559383411569
YJR096W,855.1756174298189,975.3187272995838,317.036117704847
JJJ3,437.9571865291458,1106.2589005376883,458.171411239789
YJR098C,288.89970506602003,348.7972680232151,370.12000579196433
YUH1,288.89970506602003,348.7972680232151,370.12000579196433
AIM25,150.9337284852353,320.79461036396265,224.62367746124977
RSM26,228.94878358976558,330.0024050275033,334.2867361273548
VPS25,1001.7290143993216,788.4307144652159,740.3617135554916
URA8,1395.2622655394164,1113.6134921475793,955.2017932120339
SOD1,7771.108455230085,6994.19166518917,5256.428895365963
ADO1,7771.108455230085,6994.19166518917,5256.428895365963
ECM27,679.0270944388124,569.7969972246117,1123.1792391666522
LIH1,106.92832958083808,94.59349850952675,37.79636119496425
ABM1,463.09898107162104,543.466663169152,328.0611746292403
CPA2,9322.642916439105,9403.736109791163,11321.590747234139
YMR1,9322.642916439105,9403.736109791163,11321.590747234139
PXP2,679.9735247683001,973.4558448074798,867.162326504657
NNF1,679.9735247683001,973.4558448074798,867.162326504657
RSM7,21568.864274843138,19079.201858690358,9205.899039056078
YJR114W,0.0,0.0,0.0
YJR115W,25472.615531769083,22840.77565926464,9615.371861369626
TDA4,1280.8454421103097,687.6361102004844,326.33625369472765
STE24,686.6050105692096,1326.2620715967657,841.3823406984429
ILM1,670.7691043013808,103.14541653007267,233.68394245678078
JHD2,1042.7185033452108,1080.2272596838382,1196.3108817701955
YJR120W,0.0,0.0,0.0
ATP2,1059.5697793390657,1252.1912989478324,1223.7396717200445
IBA57,872.8151920017597,1251.1298456652864,1835.114602423882
RPS5,2099.1073335346937,2609.613031437134,2260.27959468499
YJR124C,240.84180172136593,269.5123282396866,197.98476707929987
ENT3,525.1882719464261,759.7531824383246,776.4270132739432
VPS70,392.35520575219243,297.29068375278143,370.11913607623353
RSF2,956.9717664613627,1054.66664220422,996.511567752097
YJR128W,0.0,0.0,0.0
EFM3,0.0,0.0,111.95511130219157
STR2,527.1213518461288,236.7065735799403,602.0499746862632
MNS1,527.1213518461288,236.7065735799403,602.0499746862632
NMD5,529.0171173518105,571.1245842942183,685.3478858711798
XPT1,141.00685916451567,332.99301414322355,118.85551449743129
SGM1,258.18866404519446,241.40822522198354,163.77185734161378
MCM22,50.62780710130911,235.27384266363683,337.2207963314858
TTI2,78.65587328963896,144.86269679219805,101.28306869988967
MET5,955.6183561833402,1833.3112045445155,1462.2486349921605
IML1,382.8416485162033,603.8701281924975,467.14444576100664
HOM6,722.1403627396551,1322.6809856326286,865.8903196564324
HIR3,18.965834858385143,30.40075434570562,112.75622795030749
IPA1,18.965834858385143,30.40075434570562,112.75622795030749
YJR142W,240.23390820621188,268.1780829781889,188.3723130778253
PMT4,231.65137377718918,123.47310661258811,161.99584005974847
MGM101,231.65137377718918,123.47310661258811,161.99584005974847
RPS4A,1329.5855237695469,1851.2994784653727,2027.8365957777721
YJR146W,1329.5855237695469,1851.2994784653727,2027.8365957777721
HMS2,8756.864414792064,8723.107729154795,12011.242421140134
BAT2,645.2794511120342,1806.4310115577673,2138.9956222743917
YJR149W,645.2794511120342,1806.4310115577673,2138.9956222743917
DAN1,157.8300875222162,271.0362865840085,235.23125897430094
DAN4,446.3876273938425,295.9750093309692,571.5781580999314
DAL5,109.89457401560466,138.47073870091768,187.2757514725865
PGU1,39.63859485402496,145.7153364280912,33.027910368553556
YJR154W,206.7721191576602,327.04422611053576,320.8155183046623
AAD10,142.379344180425,196.17792982720798,235.29307597284665
THI11,0.0,0.0,0.0
YJR157W,0.0,0.0,0.0
HXT16,0.0,0.0,0.0
SOR1,0.0,0.0,0.0
MPH3,0.0,0.0,0.0
COS5,0.0,0.0,0.0
YJR162C,0.0,0.0,0.0
MET14,566.2140626028413,938.6515667286283,1147.2823131595412
DID4,289.23761630672277,398.3026537873573,632.3272835293113
MRP17,289.23761630672277,398.3026537873573,632.3272835293113
AUR1,750.167870864199,614.5013346834511,653.2792793448042
BYE1,750.167870864199,614.5013346834511,653.2792793448042
RPL14A,1045.340371816946,1095.1479151649241,1320.6912418759316
CAP1,3671.3701610039866,4863.792202871473,4095.2726722720545
LAC1,3671.3701610039866,4863.792202871473,4095.2726722720545
MRT4,135.54481976772502,62.45502285307152,573.5799469102457
UFD4,135.54481976772502,62.45502285307152,573.5799469102457
CCE1,152.82981129370856,240.67263857016957,61.69832321289463
PRP40,487.47576403009305,482.25055729299334,826.9658091817523
ARC19,487.47576403009305,482.25055729299334,826.9658091817523
URB1,236.07301092225975,166.49623816391758,206.8256054736432
PUT3,717.95535365156,1333.7849197194553,1352.6051016638746
ATP7,717.95535365156,1333.7849197194553,1352.6051016638746
HCS1,300.72705537189046,180.71758929235872,314.94409036800187
SWD2,43.140596191960576,76.51308038138347,69.08227547020174
RAM2,367.4495712737661,322.3086328701289,489.1393011980366
SPT23,367.4495712737661,322.3086328701289,489.1393011980366
MAK11,0.0,0.0,0.0
CDC16,308.40167006050956,58.69171417166511,127.74296715786429
SKA1,252.87559964438123,768.2573874678301,541.161964997437
URA6,176.17153268455536,237.97793379356142,116.26702310578565
PAN3,275.1770221271154,134.5270042373835,497.6145405097443
GPX1,1111.705168251163,1294.1145290298455,348.41905748064113
TCD2,321.15242046902546,170.95434387319193,254.37664564303503
TFA1,3156.45630786988,2932.6590312554804,3478.3588656831535
MAE1,3558.714327334368,3426.282374133962,4375.287490281666
YKL030W,0.0,0.0,0.0
YKL031W,0.0,0.0,0.0
IXR1,27081.313112430205,27917.999097315682,28470.98802265583
TTI1,687.1867116566673,279.51129949548255,753.8320324586441
TUL1,2480.0575508829315,1566.2949328812597,1023.513542137086
UGP1,26250.354662855098,20521.32974153247,2148.074900849354
YKL036C,121.21277883747621,180.9233100820159,51.92377571922669
AIM26,0.0,0.0,0.0
RGT1,616.6933470831898,521.9267107413624,733.4628496681137
PTM1,1628.601825907661,1446.6169332235236,1926.3747606660095
NFU1,1628.601825907661,1446.6169332235236,1926.3747606660095
VPS24,701.3289179507283,1243.2411465573105,902.8005436396368
SPC42,342.56007866201526,328.90327041323485,650.1476975668536
PHD1,6601.318558904433,8757.467920882336,8489.734336269386
MMO1,33451.70513038691,35308.135881141236,34391.24200750487
PRI2,284.22136414000727,451.5242246195413,286.32124548224283
DCW1,284.22136414000727,451.5242246195413,286.32124548224283
ANR2,773.6669163250646,947.3199624495239,564.7551914391963
ELM1,773.6669163250646,947.3199624495239,564.7551914391963
CSE4,220.35241997288858,81.79858874926546,209.11802493627223
YKL050C,0.0,55.01088881603876,85.58581893175473
SFK1,6840.200607409,6798.576065204252,5034.155674382006
ASK1,6840.200607409,6798.576065204252,5034.155674382006
YKL053W,0.0,0.0,0.0
DEF1,3738.5063187051283,3510.2903219085865,4812.289396303848
OAR1,296.0636884441301,442.93528916296384,278.45846481587984
TMA19,730.3848964684921,873.5437872364191,887.6061422440107
NUP120,488.9755583730476,511.73828696064714,1045.611634558932
TOA2,861.1201426246562,1158.124044901751,1246.7076282556732
MPE1,861.1201426246562,1158.124044901751,1246.7076282556732
FBA1,24274.412587603092,24475.54600114825,28124.055075583397
BLI1,1210.9029647655825,837.1509714719391,1567.055602203124
MSN4,14644.855355134248,19728.176605057815,13984.331431343187
YKL063C,13876.90149272429,16701.3863765723,11740.703384128818
MNR2,5001.958685404852,5442.270271110653,3873.1636728786502
YET1,5001.958685404852,5442.270271110653,3873.1636728786502
YKL066W,0.0,0.0,0.0
YNK1,703.5822575145453,738.7629721773483,780.2307238007335
NUP100,3175.6500709180746,3291.509274868499,4314.4862612272855
YKL069W,238.19544685387893,334.19558255005256,673.8173424887813
YKL070W,0.0,0.0,0.0
YKL071W,110.92059391113494,35.364142810310625,145.3222802834257
STB6,521.0543338698874,838.0892951735286,1315.6500029116223
LHS1,199.29269570957672,187.06126941068808,619.1821198330781
MUD2,199.29269570957672,187.06126941068808,619.1821198330781
YKL075C,487.6273566036417,82.51633322405814,205.4121002839795
PSY1,0.0,0.0,0.0
PSG1,229.3758860590578,81.84818477689977,181.77635925696904
DHR2,142.14916859573304,121.78615445719423,44.1114304508593
SMY1,181.79420334108113,160.24774251842237,238.97213544089396
VMA5,1249.7810591921252,1606.187151373308,3168.3937509633224
TEF4,678.392677731912,620.5061142018242,550.6721771101684
RRP14,678.392677731912,620.5061142018242,550.6721771101684
YKL083W,0.0,0.0,0.0
HOT13,602.9230417743684,824.3834915802341,499.67913950001997
MDH1,1504.8998791898043,2289.3210212368513,760.9443613329586
SRX1,1906.1480539730933,2185.7567841371038,1196.9439874891546
CYT2,1906.1480539730933,2185.7567841371038,1196.9439874891546
CAB3,145.4047339142861,327.1743781793631,189.43441365415617
MIF2,140.1196486191737,54.13355088519974,69.82993112746685
CUE2,142.40424912144147,130.99233053842693,60.45732167424448
YKL091C,530.2712898570361,529.392178690698,183.2893538654337
BUD2,134.42553198143628,167.32823469859787,325.97296162534576
MBR1,2100.0083907006488,1577.4235928083199,1001.0254375626748
YJU3,697.1793614430281,694.441331746063,393.2474208680106
YJU2,353.4556834759694,672.2463653496521,580.1926764548776
CWP1,4799.595641192659,5950.888475735213,5478.467315086606
YKL097C,0.0,0.0,0.0
MTC2,497.647457756676,748.6578662544352,959.0340589748636
UTP11,497.647457756676,748.6578662544352,959.0340589748636
YPF1,769.1530639423061,440.8578252490997,647.7731785931512
HSL1,1094.6303334122035,1282.0531707451746,1161.3043483660524
YKL102C,0.0,0.0,0.0
APE1,1087.4410861499273,1374.4728825137574,1145.0232304953163
GFA1,2497.3301362508037,2384.9705290038237,3855.7357911619906
SEG2,344.14037952921615,251.60096481025155,165.69163160082928
AAT1,631.7351511820459,298.4942184264996,569.0831355061268
YKL107W,73.21451340469622,33.37682581681023,56.704288288751115
SLD2,647.9480407946749,682.049611651514,810.1556397915433
HAP4,30465.098170129102,33899.3858337222,12813.99000648544
KTI12,19751.430421066292,18934.943277688533,5828.457441105082
YKL111C,0.0,0.0,0.0
ABF1,1232.6075471449153,1508.7665677923383,1572.0070781627194
RAD27,1232.6075471449153,1508.7665677923383,1572.0070781627194
APN1,247.0599625695771,90.96288701864674,264.2404350558614
YKL115C,0.0,0.0,0.0
PRR1,2486.750885436667,3241.504986961858,3183.859541307379
SBA1,324.6956015780308,401.8189139163818,256.69395096023385
YKL118W,0.0,0.0,0.0
VPH2,61.25964659258403,148.90998557594628,138.97353470368336
OAC1,1607.3471708386398,1917.5747571035633,3027.4225224053166
DGR2,70.09267617201915,104.58745854613767,89.01861524334801
SRP21,76.78490647204936,141.18305356793627,136.31663387232192
YKL123W,2460.660507517924,1286.4196162436876,1417.0903799114506
SSH4,1942.1320997102825,2313.531879473523,2363.5954056965384
RRN3,281.4538396866069,320.40641663633016,320.0876593852078
YPK1,1250.361171394868,1315.9670337355153,793.7145066379278
PGM1,657.0792895945782,587.2597934483506,520.3954511945731
PMU1,249.11778797498266,285.79811311313847,438.88123559321537
MYO3,598.3934065436329,511.01313220557915,549.9511878705825
SHE2,526.1659357834906,236.58477226072256,228.59442836394948
YKL131W,0.0,0.0,0.0
RMA1,301.29472238349877,691.3882682295011,716.0434015518647
RCI50,375.9015181480251,188.60839564533146,104.74985153886709
OCT1,337.2352154756986,289.3757473006225,194.08629026387075
APL2,335.6883549426395,579.1908007743235,329.12511786314695
YKL136W,0.0,0.0,0.0
CMC1,97.39212494846427,145.86996268395717,120.5449608881027
MRPL31,97.39212494846427,145.86996268395717,120.5449608881027
CTK1,446.2825478400023,171.7788887764808,411.5989385927054
TGL1,565.755751235743,592.4894088669428,294.0557658026312
SDH3,1277.165811498401,1163.9721385906173,844.3824971393782
MRP8,2025.7479493419582,2173.6044979807084,1162.5756587771243
LTV1,141.27095698383326,106.78958105619427,162.81792848774262
RPC25,141.27095698383326,106.78958105619427,162.81792848774262
RPT1,1045.8051080366147,914.5122464748706,921.061487146862
AVT3,2283.0673182837827,3054.265474444426,2027.649884427953
YKL147C,0.0,0.0,0.0
SDH1,2283.0673182837827,3054.265474444426,2027.649884427953
DBR1,431.7842928872411,633.6175595430155,1740.5146056790745
MCR1,8625.069287586488,7807.040097901607,2585.8134401985553
NNR2,8625.069287586488,7807.040097901607,2585.8134401985553
GPM1,10433.163724279806,13009.320048589427,12369.933913626563
YKL153W,0.0,0.0,0.0
SRP102,104.6179922833503,86.80626237845598,243.14291186042084
RSM22,104.6179922833503,86.80626237845598,243.14291186042084
RPS27A,344.69080438097467,737.9232832430725,677.1226908007432
APE2,311.0648257073527,323.88703397091206,182.05349832158356
RCN1,311.0648257073527,323.88703397091206,182.05349832158356
ELF1,282.39786650166263,415.66517294088936,452.49798152342515
KDX1,127.81269565237992,148.15236042475672,420.821102778786
YKL162C,53.51776245592609,340.82833288197924,87.45645819588825
PIR3,10252.785986602194,8505.70796685074,9974.651965850511
PIR1,10252.785986602194,8510.488773556415,9970.564155319986
MCD4,227.4967362364236,443.87707271315975,440.8317703243389
TPK3,210.65612223291495,302.2228518804954,358.64593243963225
MRP49,1112.9637573829964,837.3971685547588,733.0801272578146
KKQ8,239.90844813645302,714.8710193629754,172.09147708970505
YKL169C,0.0,0.0,0.0
MRPL38,633.8102353172446,841.517209765997,852.7728524576954
NNK1,545.8055368926402,307.7636212140547,463.88728922376936
EBP2,68.63825948748911,22.703070680419803,569.0211057356021
SNU114,81.78429482915034,87.37023517841449,353.4082761880576
TPO5,81.78429482915034,87.37023517841449,353.4082761880576
ZRT3,655.4342021628822,736.6457864856628,870.0136954760391
LST4,655.4342021628822,736.6457864856628,870.0136954760391
YKL177W,0.0,0.0,0.0
STE3,192.39535641589555,187.96937161924419,294.53401298688476
COY1,168.05574606600035,301.9992543200459,224.77435207148778
RPL17A,435.49073972153286,396.79404161485513,632.1842045136074
PRS1,346.3625053742344,273.6245907699899,606.4310773022263
FAS1,6421.65358770051,7656.041973951686,9106.014256960329
LOT5,397.2682878559431,699.3369412628973,1249.3030643307814
SPE1,1679.5319920546315,1469.1493920366354,2639.680994224045
ASH1,5714.501539316699,5440.180443218458,6966.116915214686
MTR2,5670.645227414733,5406.282449653476,6790.0589633094905
FAT3,739.5516400206125,351.14236283623495,220.58847608336546
PXA2,55.463850952349546,32.417130909451416,174.48372293874408
HYM1,153.11535351203037,159.02218072800093,201.10509062097012
CNB1,722.5069885107633,1250.8147737660463,1167.9427414452548
DPH2,1048.0534593007374,1495.2603261238519,833.7528739620108
ACP1,1048.0534593007374,1495.2603261238519,833.7528739620108
SDS22,487.30818929081596,194.76160888098082,22.480663972594908
MST1,109.67917588364286,328.47870386096315,536.8918913317495
MIA40,432.6381693244724,760.5453171611974,956.6730148716804
YKT6,432.6381693244724,760.5453171611974,956.6730148716804
PEX1,100.70650648279184,169.8143597523139,129.09871213333778
PTK1,0.0,0.0,0.0
[],0.0,0.0,0.0
MNN4,8244.630610829685,12556.879678444275,13041.004456838407
YKL202W,0.0,0.0,0.0
TOR2,163.5475914726844,117.26168568409943,507.299651759466
EAP1,247.45088486317707,345.33360043976245,736.1684341186822
LOS1,312.77079604848655,137.72221259989044,219.9864706540411
ADD66,312.77079604848655,137.72221259989044,219.9864706540411
EMC3,47.593510116324985,54.491918166830835,132.6917059374357
CBT1,817.825865596612,863.5877612407505,1389.6085778366166
STE6,31.82803117333801,15.324461884467942,57.472183233587856
UBA1,1528.1287853854442,1654.0249262744164,2079.352367002368
TRP3,2626.195770434398,2685.543264807092,3418.05634158925
SAC1,1360.073343644729,1206.5332850045213,1771.770475179514
DOA1,1360.073343644729,1206.5332850045213,1771.770475179514
YRA2,137.9468144777857,16.116471332823853,175.34987208870137
OXP1,79.62809316947472,223.75354915954279,150.79297293759657
URA1,2538.7813206353326,2605.1739512991444,3438.380322319952
JEN1,4224.046155837361,3275.207995636133,3195.891593369467
SRY1,611.1655616907758,384.7262448913983,1082.8291233848804
COS9,216.11993568325153,160.06981015974569,180.54766514979937
FRE2,143.77109098322114,37.669991478377156,115.22453286571786
MCH2,70.7789733361582,112.1753528705684,31.109859115960155
