name,dependence
DMA1,tail_independent
COX23,tail_independent
TOM71,tail_independent
ORC6,tail_independent
SET1,tail_independent
MSH1,tail_independent
LSM12,tail_independent
CIA2,tail_independent
EPT1,tail_independent
NDT80,no_call
YHR125W,not_checked
ANS1,no_call
YHR127W,tail_independent
FUR1,tail_independent
ARP1,tail_independent
YHR130C,not_checked
YHR131C,tail_independent
ECM14,tail_independent
NSG1,tail_independent
WSS1,tail_independent
YCK1,tail_independent
SPL2,no_call
ARO9,tail_dependent
YHR138C,tail_independent
SPS100,no_call
YHR140W,no_call
RPL42B,tail_independent
CHS7,tail_independent
DSE2,tail_dependent
DCD1,tail_independent
YHR145C,not_checked
CRP1,tail_independent
MRPL6,tail_independent
IMP3,tail_independent
SKG6,tail_independent
PEX28,tail_independent
MTC6,tail_independent
SPO12,tail_independent
SPO16,no_call
RTT107,tail_independent
LAM1,tail_independent
LIN1,tail_independent
REC104,no_call
KEL1,tail_independent
TDA11,tail_independent
PEX18,no_call
YAP1801,tail_independent
MPC2,tail_independent
SOL3,tail_independent
DNA2,tail_independent
PRP8,tail_independent
CDC23,tail_independent
THP2,tail_independent
MTG2,tail_independent
DBP8,tail_independent
NMD3,tail_independent
ATG7,tail_independent
SPC97,tail_independent
YHR173C,not_checked
ENO2,tail_dependent
CTR2,tail_independent
FMO1,no_call
ROF1,no_call
STB5,tail_independent
OYE2,tail_dependent
YHR180W,not_checked
SVP26,tail_independent
YHR182W,tail_independent
GND1,tail_dependent
SSP1,no_call
PFS1,no_call
KOG1,tail_independent
IKI1,tail_independent
GPI16,tail_independent
PTH1,no_call
ERG9,tail_independent
CTF8,tail_independent
LNP1,tail_independent
EGD2,tail_independent
MDM31,tail_independent
NVJ1,tail_independent
UTP9,tail_independent
RIX1,tail_independent
AIM18,tail_independent
AIM46,tail_independent
RPN10,tail_independent
PPX1,tail_independent
YHR202W,no_call
RPS4B,tail_independent
MNL1,tail_independent
SCH9,tail_independent
SKN7,tail_independent
SET5,tail_independent
BAT1,tail_independent
CRG1,no_call
YHR210C,no_call
FLO5,no_call
YHR212C,not_checked
YHR213W,not_checked
YHR214W,no_call
PHO12,no_call
IMD2,tail_independent
YHR217C,not_checked
YHR218W,not_checked
YHR219W,not_checked
YIL001W,tail_independent
INP51,tail_independent
CFD1,tail_independent
BET1,tail_independent
EPS1,tail_independent
YIA6,tail_independent
NAS2,tail_independent
URM1,tail_independent
FAA3,tail_independent
DOT5,tail_independent
TIR3,no_call
YIL012W,not_checked
PDR11,no_call
MNT3,tail_independent
BAR1,no_call
SNL1,tail_independent
RPL2B,tail_independent
FAF1,tail_independent
HIS6,tail_independent
RPB3,tail_independent
TIM44,tail_independent
YKE4,tail_independent
YIL024C,no_call
YIL025C,not_checked
IRR1,tail_independent
EMC5,tail_independent
YIL028W,not_checked
EMA17,tail_independent
SSM4,tail_independent
ULP2,tail_independent
YIL032C,not_checked
BCY1,tail_independent
CAP2,tail_independent
CKA1,tail_independent
CST6,tail_independent
PRM2,no_call
NOT3,tail_independent
TED1,tail_independent
APQ12,tail_independent
GVP36,tail_independent
PKP1,tail_independent
CBR1,tail_independent
AGE2,tail_independent
PIG2,tail_independent
MET30,tail_independent
SYG1,tail_independent
NEO1,tail_independent
DFG10,tail_independent
PCL7,tail_independent
MMF1,tail_dependent
RPL34B,tail_independent
GPP1,tail_dependent
YIL054W,not_checked
YIL055C,no_call
VHR1,tail_independent
RGI2,no_call
YIL058W,not_checked
YIL059C,not_checked
YIL060W,no_call
SNP1,tail_independent
ARC15,tail_independent
YRB2,tail_independent
EFM4,tail_independent
FIS1,tail_independent
RNR3,no_call
YIL067C,tail_independent
SEC6,tail_independent
RPS24B,tail_independent
MAM33,tail_independent
PCI8,tail_independent
HOP1,no_call
SPO22,no_call
SER33,tail_independent
RPN2,tail_independent
SEC28,tail_independent
RCI37,tail_independent
THS1,tail_independent
AIR1,tail_independent
YIL080W,not_checked
YIL082W,not_checked
CAB2,tail_independent
SDS3,tail_independent
KTR7,tail_independent
YIL086C,not_checked
AIM19,no_call
AVT7,tail_independent
YIL089W,no_call
ICE2,tail_independent
UTP25,tail_independent
YIL092W,tail_independent
RSM25,tail_independent
LYS12,tail_independent
PRK1,tail_independent
BMT5,tail_independent
FYV10,tail_independent
FMC1,no_call
SGA1,no_call
YIL100W,not_checked
XBP1,no_call
YIL102C,no_call
DPH1,tail_independent
SHQ1,tail_independent
SLM1,tail_independent
MOB1,tail_independent
PFK26,tail_independent
YIL108W,tail_independent
SEC24,tail_independent
HPM1,tail_independent
COX5B,tail_independent
HOS4,tail_independent
SDP1,no_call
POR2,tail_independent
NUP159,tail_independent
HIS5,tail_independent
PRM5,tail_independent
RHO3,tail_independent
RPI1,tail_dependent
QDR1,no_call
QDR2,tail_independent
POG1,tail_independent
SIM1,tail_independent
AYR1,tail_independent
KGD1,tail_independent
STH1,tail_independent
RRT14,tail_independent
MET18,tail_independent
TAO3,tail_independent
ASG1,tail_independent
FKH1,tail_independent
CSM2,no_call
RPL16A,tail_independent
FLX1,tail_independent
VHS2,tail_independent
OM45,tail_independent
TMA108,tail_independent
TPM2,tail_independent
REV7,tail_independent
AXL2,tail_independent
YIL141W,not_checked
CCT2,tail_independent
SSL2,tail_independent
NDC80,tail_independent
PAN6,tail_independent
ATG32,tail_independent
SLN1,tail_independent
RPL40A,tail_independent
MLP2,tail_independent
MCM10,tail_independent
ESL1,tail_independent
YIL152W,tail_independent
RRD1,tail_independent
IMP2',tail_independent
GUT2,tail_independent
UBP7,tail_independent
COA1,tail_independent
AIM20,tail_independent
BNR1,tail_independent
POT1,no_call
YIL161W,tail_independent
SUC2,tail_independent
YIL163C,not_checked
NIT1,tail_independent
YIL165C,not_checked
SOA1,no_call
SDL1,not_checked
YIL168W,not_checked
CSS1,no_call
HXT12,not_checked
YIL171W,not_checked
IMA3,no_call
VTH1,no_call
YIL174W,not_checked
YIL175W,not_checked
PAU14,no_call
YIL177C,no_call
SGN1,tail_independent
MPH1,tail_independent
AIM21,tail_independent
DJP1,tail_independent
IST3,tail_independent
PAN1,tail_independent
EGH1,tail_independent
PRI1,tail_independent
MSL1,tail_independent
DSN1,tail_independent
STS1,tail_independent
SQT1,tail_independent
GAT4,no_call
VLD1,tail_independent
RPR2,tail_independent
YIR016W,tail_independent
MET28,tail_independent
YAP5,tail_independent
FLO11,not_checked
YIR020C,not_checked
MRS1,tail_independent
SEC11,tail_independent
DAL81,tail_independent
INA22,tail_independent
MND2,tail_independent
YVH1,tail_independent
DAL1,no_call
DAL4,no_call
DAL2,no_call
DCG1,no_call
DAL7,tail_independent
DAL3,no_call
MGA2,tail_independent
LYS1,tail_independent
NRE1,tail_independent
IRC24,tail_independent
HYR1,tail_independent
GTT1,tail_independent
YPS6,no_call
YIR040C,not_checked
PAU15,no_call
YIR042C,no_call
YIR043C,not_checked
YIR044C,not_checked
PRE3,tail_independent
OST1,tail_independent
COX16,tail_independent
SYS1,tail_independent
CYR1,tail_independent
CTK2,tail_independent
YJL007C,not_checked
CCT8,tail_independent
YJL009W,not_checked
NOP9,tail_independent
RPC17,tail_independent
VTC4,tail_independent
MAD3,tail_independent
CCT3,tail_independent
YJL015C,not_checked
TPH3,tail_independent
[],tail_independent
[],tail_independent
MPS3,tail_independent
BBC1,tail_independent
[],tail_independent
YJL022W,not_checked
PET130,tail_independent
APS3,tail_independent
RRN7,tail_independent
RNR2,tail_independent
YJL027C,no_call
YJL028W,no_call
VPS53,tail_independent
MAD2,tail_independent
BET4,tail_independent
YJL032W,not_checked
HCA4,tail_independent
KAR2,tail_dependent
TAD2,no_call
SNX4,tail_independent
IRC18,no_call
LOH1,no_call
NUP192,tail_independent
NSP1,tail_independent
MHP1,tail_independent
YJL043W,no_call
GYP6,tail_independent
YJL045W,no_call
AIM22,tail_independent
RTT101,tail_independent
UBX6,tail_independent
CHM7,tail_independent
MTR4,tail_independent
IRC8,tail_independent
TDH1,tail_dependent
PEP8,tail_independent
TIM54,tail_independent
LOG1,tail_independent
ZAP1,tail_independent
IKS1,tail_independent
BIT61,tail_independent
YHC3,tail_independent
BNA3,tail_independent
NUP82,tail_independent
LAS21,tail_independent
MRPL8,tail_independent
YJL064W,not_checked
DLS1,tail_independent
MPM1,tail_independent
YJL067W,not_checked
YJL068C,tail_independent
UTP18,tail_independent
YJL070C,tail_independent
ARG2,tail_independent
PSF2,tail_independent
JEM1,tail_independent
SMC3,tail_independent
APQ13,not_checked
NET1,tail_independent
ICS3,not_checked
PRY3,not_checked
PRY1,tail_dependent
SCP160,tail_independent
ARP4,tail_independent
IML2,tail_independent
TAX4,tail_independent
ALY2,tail_independent
EXO70,tail_independent
YJL086C,not_checked
TRL1,tail_independent
ARG3,tail_dependent
SIP4,no_call
DPB11,tail_independent
GWT1,tail_independent
SRS2,tail_independent
TOK1,tail_independent
KHA1,tail_independent
BCK1,tail_independent
MRPL49,tail_independent
PHS1,tail_independent
SAP185,tail_independent
CHS6,tail_independent
LSB6,tail_independent
GSH1,tail_independent
MEF2,tail_independent
GSM1,tail_independent
PAM16,tail_independent
SET4,not_checked
IME2,no_call
YJL107C,no_call
PRM10,not_checked
UTP10,tail_independent
GZF3,tail_independent
CCT7,tail_independent
MDV1,tail_independent
YJL113W,not_checked
YJL114W,not_checked
ASF1,tail_independent
NCA3,no_call
PHO86,tail_independent
YJL118W,tail_independent
YJL119C,not_checked
YJL120W,not_checked
RPE1,tail_independent
ALB1,tail_independent
MTC1,tail_independent
LSM1,tail_independent
GCD14,tail_independent
NIT2,no_call
SPT10,tail_independent
PBS2,tail_independent
TRK1,tail_independent
URA2,tail_independent
AIM23,tail_independent
YJL132W,no_call
MRS3,tail_independent
LCB3,tail_independent
YJL135W,not_checked
RPS21B,tail_independent
GLG2,tail_independent
TIF2,tail_independent
YUR1,tail_independent
RPB4,tail_independent
YAK1,tail_independent
IRC9,not_checked
TIM17,tail_independent
ROQ1,tail_independent
SFH5,tail_independent
IDS2,tail_independent
SMT1,not_checked
RPA34,tail_independent
DAS1,tail_independent
YJL150W,not_checked
SNA3,tail_independent
YJL152W,not_checked
INO1,tail_dependent
VPS35,tail_independent
FBP26,tail_independent
SSY5,tail_independent
FAR1,tail_independent
CIS3,tail_dependent
HSP150,tail_dependent
PIR5,no_call
FMP33,not_checked
JJJ2,tail_independent
YJL163C,no_call
TPK1,tail_independent
HAL5,tail_independent
QCR8,tail_independent
ERG20,tail_independent
SET2,tail_independent
YJL169W,not_checked
ASG7,no_call
TOH1,tail_independent
CPS1,tail_independent
RFA3,tail_independent
KRE9,tail_independent
YJL175W,not_checked
SWI3,tail_independent
RPL17B,tail_independent
ATG27,tail_independent
PFD1,tail_independent
ATP12,tail_independent
RBH1,tail_independent
YJL182C,not_checked
MNN11,tail_independent
GON7,tail_independent
ATG36,no_call
MNN5,tail_independent
SWE1,tail_independent
BUD19,not_checked
RPL39,tail_independent
RPS22A,tail_independent
RPS14B,tail_independent
SOP4,tail_independent
YJL193W,tail_independent
CDC6,tail_independent
YJL195C,not_checked
ELO1,tail_independent
UBP12,tail_independent
PHO90,tail_independent
MBB1,not_checked
ACO2,tail_independent
ECM25,tail_independent
YJL202C,not_checked
PRP21,tail_independent
RCY1,tail_independent
YJL206C,tail_independent
LAA1,tail_independent
NUC1,tail_independent
CBP1,tail_independent
PEX2,tail_independent
YJL211C,not_checked
OPT1,tail_independent
YJL213W,tail_independent
HXT8,no_call
YJL215C,not_checked
IMA5,no_call
REE1,tail_independent
YJL218W,no_call
HXT9,no_call
YJL220W,not_checked
IMA4,no_call
VTH2,no_call
PAU1,no_call
YJL225C,no_call
AVT1,tail_independent
MPP10,tail_independent
MRX12,tail_independent
SAG1,tail_dependent
APL1,tail_independent
POL31,tail_independent
SUI2,tail_independent
MHO1,tail_independent
TDH2,tail_dependent
MET3,tail_independent
YJR011C,tail_independent
YJR012C,tail_independent
GPI14,tail_independent
TMA22,tail_independent
YJR015W,tail_independent
ILV3,tail_independent
ESS1,tail_independent
YJR018W,not_checked
TES1,no_call
YJR020W,not_checked
REC107,tail_independent
LSM8,tail_independent
YJR023C,not_checked
MDE1,tail_independent
BNA1,tail_independent
YJR026W,not_checked
YJR027W,not_checked
YJR028W,not_checked
YJR029W,not_checked
RBH2,tail_independent
GEA1,tail_independent
CPR7,tail_independent
RAV1,tail_independent
PET191,tail_independent
RAD26,tail_independent
HUL4,tail_independent
YJR037W,not_checked
YJR038C,not_checked
MLO127,tail_independent
GEF1,tail_independent
URB2,tail_independent
NUP85,tail_independent
POL32,tail_independent
VPS55,tail_independent
SSC1,tail_independent
TAH11,tail_independent
ANB1,no_call
CYC1,tail_independent
UTR1,tail_independent
ISY1,tail_independent
OSM1,tail_independent
RAD7,tail_independent
BFA1,tail_independent
KCH1,tail_independent
HIT1,tail_independent
YJR056C,tail_independent
CDC8,tail_independent
APS2,tail_independent
PTK2,tail_independent
CBF1,tail_independent
MNN14,no_call
NTA1,tail_independent
RPA12,tail_independent
CCT5,tail_independent
ARP3,tail_independent
TOR1,tail_independent
YAE1,tail_independent
RFC2,tail_independent
HAM1,tail_independent
LIA1,tail_independent
YJR071W,not_checked
NPA3,tail_independent
OPI3,tail_dependent
MOG1,not_checked
HOC1,tail_independent
CDC11,tail_independent
MIR1,tail_independent
BNA2,no_call
YJR079W,no_call
AIM24,tail_independent
EAF6,tail_independent
ACF4,tail_independent
YJR084W,tail_independent
TMH11,tail_independent
STE18,tail_independent
YJR087W,not_checked
EMC2,tail_independent
BIR1,tail_independent
GRR1,tail_independent
JSN1,tail_independent
BUD4,tail_independent
FIP1,tail_independent
IME1,not_checked
SFC1,no_call
YJR096W,tail_independent
JJJ3,tail_independent
YJR098C,tail_independent
YUH1,tail_independent
AIM25,tail_independent
RSM26,tail_independent
VPS25,tail_independent
URA8,tail_independent
SOD1,tail_dependent
ADO1,tail_independent
ECM27,tail_independent
LIH1,tail_independent
ABM1,no_call
CPA2,tail_independent
YMR1,tail_independent
PXP2,tail_independent
NNF1,tail_independent
RSM7,tail_independent
YJR114W,not_checked
YJR115W,no_call
TDA4,no_call
STE24,tail_independent
ILM1,tail_independent
JHD2,tail_independent
YJR120W,tail_independent
ATP2,tail_independent
IBA57,tail_independent
RPS5,tail_independent
YJR124C,tail_independent
ENT3,tail_independent
VPS70,tail_independent
RSF2,not_checked
YJR128W,not_checked
EFM3,tail_independent
STR2,tail_independent
MNS1,tail_independent
NMD5,tail_independent
XPT1,tail_independent
SGM1,tail_independent
MCM22,tail_independent
TTI2,tail_independent
MET5,tail_independent
IML1,tail_independent
HOM6,tail_independent
HIR3,tail_independent
IPA1,tail_independent
YJR142W,tail_independent
PMT4,tail_independent
MGM101,tail_independent
RPS4A,tail_independent
YJR146W,not_checked
HMS2,tail_dependent
BAT2,tail_independent
YJR149W,no_call
DAN1,no_call
DAN4,no_call
DAL5,tail_independent
PGU1,not_checked
YJR154W,tail_independent
AAD10,no_call
THI11,no_call
YJR157W,not_checked
HXT16,no_call
SOR1,no_call
MPH3,no_call
COS5,no_call
YJR162C,not_checked
MET14,tail_independent
DID4,tail_independent
MRP17,tail_independent
AUR1,tail_independent
BYE1,tail_independent
RPL14A,tail_independent
CAP1,tail_independent
LAC1,tail_independent
MRT4,tail_independent
UFD4,tail_independent
CCE1,tail_independent
PRP40,tail_independent
ARC19,tail_independent
URB1,tail_independent
PUT3,tail_independent
ATP7,tail_independent
HCS1,tail_independent
SWD2,tail_independent
RAM2,tail_independent
SPT23,tail_independent
MAK11,tail_independent
CDC16,tail_independent
SKA1,tail_independent
URA6,tail_independent
PAN3,tail_independent
GPX1,no_call
TCD2,tail_independent
TFA1,tail_independent
MAE1,tail_independent
YKL030W,not_checked
YKL031W,not_checked
IXR1,tail_independent
TTI1,tail_independent
TUL1,tail_independent
UGP1,tail_dependent
YKL036C,not_checked
AIM26,not_checked
RGT1,tail_independent
PTM1,tail_independent
NFU1,tail_independent
VPS24,tail_independent
SPC42,tail_independent
PHD1,tail_dependent
MMO1,not_checked
PRI2,tail_independent
DCW1,tail_independent
ANR2,tail_independent
ELM1,tail_independent
CSE4,tail_independent
YKL050C,tail_independent
SFK1,tail_independent
ASK1,tail_independent
YKL053W,not_checked
DEF1,tail_independent
OAR1,tail_independent
TMA19,tail_independent
NUP120,tail_independent
TOA2,tail_independent
MPE1,tail_independent
FBA1,tail_dependent
BLI1,tail_independent
MSN4,tail_independent
YKL063C,tail_independent
MNR2,tail_independent
YET1,tail_independent
YKL066W,not_checked
YNK1,tail_independent
NUP100,tail_independent
YKL069W,tail_independent
YKL070W,not_checked
YKL071W,tail_dependent
STB6,tail_independent
LHS1,tail_independent
MUD2,tail_independent
YKL075C,tail_independent
PSY1,not_checked
PSG1,tail_independent
DHR2,tail_independent
SMY1,tail_independent
VMA5,tail_independent
TEF4,tail_independent
RRP14,tail_independent
YKL083W,not_checked
HOT13,tail_independent
MDH1,tail_independent
SRX1,tail_independent
CYT2,tail_independent
CAB3,tail_independent
MIF2,tail_independent
CUE2,tail_independent
YKL091C,tail_independent
BUD2,tail_independent
MBR1,no_call
YJU3,tail_independent
YJU2,tail_independent
CWP1,no_call
YKL097C,not_checked
MTC2,tail_independent
UTP11,tail_independent
YPF1,tail_independent
HSL1,tail_independent
YKL102C,not_checked
APE1,tail_dependent
GFA1,tail_independent
SEG2,tail_independent
AAT1,tail_independent
YKL107W,not_checked
SLD2,tail_independent
HAP4,not_checked
KTI12,tail_independent
YKL111C,not_checked
ABF1,tail_independent
RAD27,tail_independent
APN1,tail_independent
YKL115C,not_checked
PRR1,tail_independent
SBA1,tail_independent
YKL118W,not_checked
VPH2,tail_independent
OAC1,tail_dependent
DGR2,tail_independent
SRP21,tail_independent
YKL123W,not_checked
SSH4,tail_independent
RRN3,tail_independent
YPK1,tail_independent
PGM1,tail_independent
PMU1,tail_independent
MYO3,tail_independent
SHE2,tail_independent
YKL131W,not_checked
RMA1,no_call
RCI50,tail_independent
OCT1,tail_independent
APL2,tail_independent
YKL136W,not_checked
CMC1,tail_independent
MRPL31,tail_independent
CTK1,tail_independent
TGL1,tail_independent
SDH3,tail_independent
MRP8,tail_independent
LTV1,tail_independent
RPC25,tail_independent
RPT1,tail_independent
AVT3,tail_independent
YKL147C,not_checked
SDH1,tail_independent
DBR1,tail_independent
MCR1,tail_independent
NNR2,tail_independent
GPM1,tail_dependent
YKL153W,not_checked
SRP102,tail_independent
RSM22,tail_independent
RPS27A,tail_independent
APE2,tail_independent
RCN1,tail_independent
ELF1,tail_independent
KDX1,tail_independent
YKL162C,tail_independent
PIR3,no_call
PIR1,tail_dependent
MCD4,tail_independent
TPK3,tail_independent
MRP49,tail_independent
KKQ8,tail_independent
YKL169C,not_checked
MRPL38,tail_independent
NNK1,tail_independent
EBP2,tail_independent
SNU114,tail_independent
TPO5,tail_independent
ZRT3,tail_dependent
LST4,tail_independent
YKL177W,not_checked
STE3,not_checked
COY1,tail_independent
RPL17A,tail_independent
PRS1,tail_independent
FAS1,tail_dependent
LOT5,tail_independent
SPE1,tail_independent
ASH1,tail_dependent
MTR2,tail_independent
FAT3,no_call
PXA2,no_call
HYM1,tail_independent
CNB1,tail_independent
DPH2,tail_independent
ACP1,tail_independent
SDS22,tail_independent
MST1,tail_independent
MIA40,tail_independent
YKT6,tail_independent
PEX1,tail_independent
PTK1,tail_independent
[],tail_independent
MNN4,not_checked
YKL202W,not_checked
TOR2,tail_independent
EAP1,tail_independent
LOS1,tail_independent
ADD66,tail_independent
EMC3,tail_independent
CBT1,tail_independent
STE6,no_call
UBA1,tail_independent
TRP3,tail_independent
SAC1,tail_independent
DOA1,tail_independent
YRA2,tail_independent
OXP1,tail_independent
URA1,tail_dependent
JEN1,no_call
SRY1,tail_independent
COS9,tail_independent
FRE2,tail_dependent
MCH2,no_call
YKL222C,tail_independent
YKL223W,not_checked
PAU16,no_call
YKL225W,not_checked
VPS1,tail_independent
PAP1,tail_independent
OSH6,tail_independent
ECM9,tail_independent
YKR005C,no_call
MRPL13,tail_independent
MEH1,tail_independent
RSC4,tail_independent
FOX2,no_call
TOF2,tail_independent
YKR011C,tail_independent
YKR012C,not_checked
PRY2,tail_dependent
YPT52,tail_independent
YKR015C,no_call
MIC60,tail_independent
HEL1,tail_independent
YKR018C,tail_independent
IRS4,tail_independent
VPS51,tail_independent
ALY1,tail_independent
NTR2,tail_independent
RQT4,tail_independent
DBP7,tail_independent
RPC37,tail_independent
GCN3,tail_independent
BCH2,tail_independent
SAP190,tail_independent
SET3,tail_independent
GMH1,tail_independent
SPO14,tail_independent
YKR032W,not_checked
YKR033C,not_checked
DAL80,no_call
OPI8,not_checked
CAF4,tail_independent
SPC34,tail_independent
KAE1,tail_independent
GAP1,no_call
YKR040C,not_checked
YKR041W,no_call
UTH1,tail_dependent
SHB17,tail_independent
UIP5,tail_independent
YKR045C,tail_independent
PLN1,tail_independent
YKR047W,not_checked
NAP1,tail_independent
FMP46,no_call
TRK2,tail_independent
HFL1,tail_independent
MRS4,tail_independent
YSR3,no_call
DYN1,tail_independent
RHO4,tail_independent
TRM2,tail_independent
RPS21A,tail_independent
GLG1,tail_independent
TIF1,tail_independent
UTP30,tail_independent
KTR2,tail_independent
TFA2,tail_independent
LAS1,tail_independent
OAF3,tail_independent
PAM17,tail_independent
CCP1,tail_independent
GPT2,tail_independent
BET3,tail_independent
MET1,tail_independent
YKR070W,tail_independent
DRE2,tail_independent
SIS2,tail_independent
YKR073C,not_checked
AIM29,tail_independent
YKR075C,no_call
ECM4,tail_independent
MSA2,tail_independent
YKR078W,tail_independent
TRZ1,tail_independent
MTD1,tail_dependent
RPF2,tail_independent
NUP133,tail_independent
DAD2,tail_independent
HBS1,tail_independent
MRPL20,tail_independent
PRP16,tail_independent
OMA1,tail_independent
TVP38,tail_independent
TGL4,tail_independent
PXL1,tail_independent
SRL3,tail_dependent
SRP40,tail_independent
PTR2,tail_independent
RPL40B,tail_independent
MLP1,tail_independent
ESL2,tail_independent
PCK1,no_call
UBP11,tail_independent
BAS1,tail_independent
SKG1,tail_independent
SIR1,tail_independent
FLO10,not_checked
NFT1,no_call
YKR104W,not_checked
VBA5,no_call
GEX2,no_call
DNM1,tail_independent
RTT109,tail_independent
SFI1,tail_independent
ORC3,tail_independent
SPO75,no_call
MMM1,tail_independent
LMO1,tail_independent
DRS1,tail_independent
COX17,tail_independent
PSR1,tail_independent
SOF1,tail_independent
YEH1,tail_dependent
PUF3,tail_independent
EMC6,tail_independent
BPT1,tail_independent
SDC25,not_checked
YLL017W,not_checked
DPS1,tail_independent
KNS1,tail_independent
YLL020C,not_checked
SPA2,tail_independent
HIF1,tail_independent
POM33,tail_independent
SSA2,tail_dependent
PAU17,not_checked
HSP104,tail_dependent
ISA1,tail_independent
TPO1,tail_dependent
FRA1,tail_independent
RRT7,not_checked
GPI13,tail_independent
YLL032C,tail_independent
IRC19,tail_independent
RIX7,tail_independent
GRC3,tail_independent
PRP19,tail_independent
YLL037W,not_checked
ENT4,tail_independent
UBI4,tail_independent
VPS13,tail_independent
SDH2,tail_independent
ATG10,no_call
FPS1,tail_independent
YLL044W,not_checked
RPL8B,tail_independent
RNP1,no_call
YLL047W,not_checked
YBT1,tail_independent
LDB18,tail_independent
COF1,tail_independent
FRE6,tail_independent
AQY2,no_call
YLL053C,no_call
YLL054C,tail_independent
YCT1,tail_independent
YLL056C,tail_independent
JLP1,no_call
YLL058W,tail_independent
YLL059C,not_checked
GTT2,tail_independent
MMP1,tail_independent
MHT1,tail_independent
AYT1,tail_independent
PAU18,no_call
YLL065W,not_checked
YLL066C,no_call
YLL067C,no_call
YLR001C,tail_independent
NOC3,tail_independent
CMS1,tail_independent
THI73,no_call
SSL1,tail_independent
SSK1,tail_independent
NSE1,tail_independent
PAM18,tail_independent
RLP24,tail_independent
TEN1,tail_independent
LOT6,tail_independent
YLR012C,no_call
GAT3,no_call
PPR1,tail_independent
BRE2,tail_independent
PML1,tail_independent
MEU1,tail_independent
POM34,tail_independent
PSR2,tail_independent
YEH2,tail_independent
IRC25,tail_independent
SDO1,tail_independent
IZH3,tail_independent
UBR2,tail_independent
SNF7,tail_independent
SED5,tail_independent
AAT2,tail_independent
ADE16,tail_independent
RPL15A,tail_independent
YLR030W,no_call
YLR031W,not_checked
RAD5,tail_independent
RSC58,tail_independent
SMF3,tail_independent
MLH2,tail_independent
YLR036C,tail_independent
PAU23,not_checked
COX12,tail_independent
RIC1,tail_independent
AFB1,tail_independent
YLR041W,not_checked
YLR042C,tail_independent
TRX1,tail_independent
PDC1,tail_dependent
STU2,tail_independent
YLR046C,tail_independent
FRE8,tail_independent
RPS0B,tail_independent
MLO50,tail_independent
EMA19,tail_independent
FCF2,tail_independent
IES3,tail_independent
YLR053C,no_call
OSW2,no_call
SPT8,tail_independent
ERG3,tail_dependent
MNL2,tail_independent
SHM2,tail_dependent
REX2,tail_independent
FRS1,tail_independent
RPL22A,tail_independent
BUD28,not_checked
BMT6,tail_independent
PER33,tail_independent
SND2,tail_independent
SPC3,tail_independent
PET309,tail_independent
FYV7,tail_independent
MEF1,tail_independent
XYL2,no_call
RGR1,tail_independent
LAM6,tail_independent
RFU1,tail_independent
BUD20,tail_independent
RPL10,tail_independent
YLR076C,not_checked
FMP25,tail_independent
BOS1,tail_independent
SIC1,tail_independent
EMP46,no_call
GAL2,no_call
SRL2,tail_independent
EMP70,tail_independent
RAX2,tail_independent
ARP6,tail_independent
SMC4,tail_independent
CSF1,tail_independent
GAA1,tail_independent
ALT1,tail_independent
XDJ1,tail_independent
GEP5,tail_independent
SUL2,tail_independent
NYV1,tail_independent
GIS3,tail_independent
IOC2,tail_independent
KIN2,tail_independent
HRT3,tail_independent
CHA4,tail_independent
ICT1,not_checked
ERG27,tail_independent
YLR101C,not_checked
APC9,tail_independent
CDC45,tail_independent
LCL2,tail_independent
SEN2,tail_independent
REA1,tail_independent
REX3,tail_independent
YLR108C,tail_dependent
AHP1,tail_dependent
CCW12,tail_dependent
YLR111W,not_checked
YLR112W,not_checked
HOG1,tail_independent
AVL9,tail_independent
CFT2,tail_independent
MSL5,tail_independent
CLF1,tail_independent
TML25,tail_independent
SRN2,tail_independent
YPS1,tail_independent
YPS3,no_call
YLR122C,not_checked
YLR123C,not_checked
YLR124W,not_checked
YLR125W,tail_independent
YLR126C,tail_independent
APC2,tail_independent
DCN1,no_call
DIP2,tail_independent
ZRT2,tail_dependent
ACE2,tail_independent
USB1,tail_independent
CKI1,tail_independent
PDC5,no_call
SLX4,tail_independent
TIS11,tail_dependent
RKM5,no_call
NHA1,tail_independent
SLS1,tail_independent
YLR140W,not_checked
RRN5,no_call
PUT1,no_call
DPH6,tail_independent
ACF2,tail_independent
RMP1,tail_independent
SPE4,tail_independent
SMD3,tail_independent
PEP3,tail_independent
YLR149C,tail_independent
STM1,tail_independent
PCD1,tail_independent
YLR152C,tail_independent
ACS2,tail_dependent
RNH203,tail_independent
ASP3-1,no_call
YLR156W,not_checked
ASP3-2,no_call
ASP3-3,no_call
YLR159W,not_checked
ASP3-4,no_call
YLR161W,not_checked
YLR162W,not_checked
MAS1,tail_independent
SHH4,tail_independent
PUS5,tail_independent
SEC10,tail_independent
RPS31,tail_independent
UPS2,tail_dependent
YLR169W,not_checked
APS1,tail_independent
YLR171W,not_checked
DPH5,tail_independent
YLR173W,tail_independent
IDP2,no_call
CBF5,tail_independent
RFX1,tail_independent
YLR177W,tail_independent
TFS1,no_call
YLR179C,tail_independent
SAM1,tail_dependent
VTA1,tail_independent
SWI6,tail_independent
TOS4,tail_independent
YLR184W,not_checked
RPL37A,tail_independent
EMG1,tail_independent
SKG3,tail_independent
MDL1,tail_independent
ATG26,tail_independent
MMR1,tail_independent
PEX13,tail_independent
HCR1,tail_independent
